full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Kevin Cyril Davies,43,228182400,Premier League,2007/2008,Forward,Bolton Wanderers,2646,1434,1212,England,32,17,14,3,2,1,0,0,0,0,0,10,8,2,41,15,26,10,0,0.1,0,0.1,0.13,0.07,882,1.39,65,83,265,0,0.34,151,414,-1,4
Kevin Doyle,37,432691200,Premier League,2007/2008,Forward,Reading,3016,1666,1350,Republic of Ireland,36,19,15,6,2,4,0,0,0,0,0,8,4,4,50,21,29,1,0,0.18,0,0.18,0.11,0.27,503,1.49,60,84,3016,0,0.03,98,7,-1,3
Kevin Kilbane,43,223603200,Premier League,2007/2008,Midfielder,Wigan Athletic,2962,1386,1576,Republic of Ireland,35,15,18,1,1,0,0,0,0,0,0,11,9,2,45,14,31,4,1,0.03,0,0.03,0.06,0,2962,1.37,66,85,741,0,0.12,236,403,-1,10
Kevin Nolan,38,393724800,Premier League,2007/2008,Midfielder,Bolton Wanderers,2777,1425,1352,England,33,17,16,5,2,3,0,0,0,0,0,12,9,3,33,11,22,10,0,0.16,0,0.16,0.13,0.2,555,1.07,84,84,278,0,0.32,110,418,-1,1
Kevin-Prince Boateng,33,541987200,Premier League,2007/2008,Midfielder,Tottenham Hotspur,576,171,405,Ghana,12,1,6,0,0,0,0,0,0,0,0,4,1,3,7,2,5,2,0,0,0,0,0,0,0,1.09,82,48,288,0,0.31,310,127,-1,18
Ki-Hyeon Seol,41,284601600,Premier League,2007/2008,Forward,Fulham,496,270,226,South Korea,15,3,3,0,0,0,0,0,0,0,0,4,2,2,6,2,4,1,0,0,0,0,0,0,0,1.09,83,33,496,0,0.18,389,8,-1,20
Kieran Gibbs,31,622771200,Premier League,2007/2008,Defender,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kieran Richardson,35,467164800,Premier League,2007/2008,Defender,Sunderland,1116,577,539,England,17,8,7,3,3,0,0,0,0,0,0,4,2,2,12,6,6,3,0,0.24,0,0.24,0.47,0,372,0.97,93,66,372,0,0.24,73,217,53,5
Kieron Dyer,41,283737600,Premier League,2007/2008,Midfielder,West Ham United,180,90,90,England,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,24
Kolo Habib Touré,39,353808000,Premier League,2007/2008,Defender,Arsenal,2580,1300,1280,Côte d'Ivoire,30,15,14,2,2,0,0,0,0,0,0,11,8,3,26,9,17,4,0,0.07,0,0.07,0.14,0,1290,0.91,99,86,645,0,0.14,191,362,46,12
Kyel Reid,32,564883200,Premier League,2007/2008,Midfielder,West Ham United,10,10,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,18
Lamine Diatta,45,173491200,Premier League,2007/2008,Defender,Newcastle United,8,8,0,Senegal,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,26
Lassana Diarra,35,479260800,Premier League,2007/2008,Midfielder,Portsmouth,1371,660,711,France,19,7,8,1,0,1,0,0,0,0,0,5,4,1,18,4,14,3,0,0.07,0,0.07,0,0.13,1371,1.18,76,72,457,0,0.2,193,200,-1,7
Laureano Bisan-Etame Mayer,43,222480000,Premier League,2007/2008,Defender,Portsmouth,985,482,503,Cameroon,15,5,6,0,0,0,0,0,0,0,0,5,3,2,15,3,12,4,0,0,0,0,0,0,0,1.37,66,66,246,0,0.37,332,392,114,18
Laurent Robert,45,169862400,Premier League,2007/2008,Midfielder,Derby County,181,65,116,France,4,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,1.49,60,45,181,0,0.5,-1,-1,-1,15
Ledley King,39,340156800,Premier League,2007/2008,Defender,Tottenham Hotspur,305,202,103,England,5,3,1,0,0,0,0,0,0,0,0,1,0,1,8,6,2,0,0,0,0,0,0,0,0,2.36,38,61,0,0,0,294,115,177,16
Lee Bowyer,43,221097600,Premier League,2007/2008,Midfielder,West Ham United,1014,574,440,England,15,7,5,4,2,2,0,0,0,0,0,4,2,2,10,5,5,8,1,0.36,0,0.36,0.31,0.41,254,0.89,101,68,113,0,0.8,43,314,-1,4
Lee Carsley,46,131241600,Premier League,2007/2008,Midfielder,Everton,2871,1392,1479,Republic of Ireland,34,16,17,1,1,0,0,0,0,0,0,13,7,6,26,13,13,6,0,0.03,0,0.03,0.06,0,2871,0.82,110,84,479,0,0.19,246,254,-1,11
Lee Cattermole,32,574905600,Premier League,2007/2008,Midfielder,Middlesbrough,982,349,633,England,23,3,7,1,0,1,0,0,0,0,0,4,3,1,17,4,13,5,0,0.09,0,0.09,0,0.14,982,1.56,58,43,196,0,0.46,166,224,-1,13
Lee Holmes,33,544320000,Premier League,2007/2008,Midfielder,Derby County,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Leighton Baines,35,471571200,Premier League,2007/2008,Defender,Everton,1133,574,559,England,22,7,6,0,0,0,0,0,0,0,0,9,5,4,10,3,7,1,0,0,0,0,0,0,0,0.79,113,52,1133,0,0.08,313,29,35,16
Leon Andreasen,37,419904000,Premier League,2007/2008,Midfielder,Fulham,787,339,448,Denmark,13,4,5,0,0,0,0,0,0,0,0,5,2,3,10,4,6,4,1,0,0,0,0,0,0,1.14,79,61,197,0,0.46,258,148,-1,17
Leon Osman,39,358905600,Premier League,2007/2008,Midfielder,Everton,2316,1126,1190,England,28,13,13,4,3,1,0,0,0,0,0,8,3,5,18,8,10,0,0,0.16,0,0.16,0.24,0.08,579,0.7,129,83,0,0,0,111,255,-1,5
Leroy Lita,35,473040000,Premier League,2007/2008,Forward,Reading,876,409,467,England,13,5,5,1,0,1,0,0,0,0,0,2,0,2,14,7,7,1,0,0.1,0,0.1,0,0.19,876,1.44,63,67,876,0,0.1,163,168,-1,10
Lewin Nyatanga,32,587865600,Premier League,2007/2008,Defender,Derby County,180,90,90,Wales,2,1,1,1,0,1,0,0,0,0,0,0,0,0,6,3,3,0,0,0.5,0,0.5,0,1,180,3,30,90,0,0,0,-1,-1,-1,10
Lewis Price,36,459043200,Premier League,2007/2008,Goalkeeper,Derby County,540,360,180,Wales,6,4,2,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,329,384,108,29
Liam Miller,39,350870400,Premier League,2007/2008,Midfielder,Sunderland,1599,697,902,Republic of Ireland,24,7,9,1,0,1,0,0,0,0,0,4,4,0,29,9,20,4,1,0.06,0,0.06,0,0.1,1599,1.63,55,67,320,0,0.28,200,286,-1,16
Liam Ridgewell,36,459216000,Premier League,2007/2008,Defender,Birmingham City,3106,1620,1486,England,35,18,17,1,1,0,0,0,0,0,0,3,2,1,48,20,28,11,0,0.03,0,0.03,0.06,0,3106,1.39,65,89,282,0,0.32,234,99,118,11
Liam Rosenior,36,458179200,Premier League,2007/2008,Defender,Reading,1244,575,669,England,17,7,8,0,0,0,0,0,0,0,0,5,3,2,22,4,18,2,0,0,0,0,0,0,0,1.59,57,73,622,0,0.14,299,209,147,15
Louis Saha,42,271382400,Premier League,2007/2008,Forward,Manchester United,736,278,458,France,17,2,4,5,2,3,0,0,0,2,0,11,6,5,5,1,4,0,0,0.61,0,0.61,0.65,0.59,147,0.61,147,43,0,0,0,11,176,-1,4
Ľubomír Michalík,37,429580800,Premier League,2007/2008,Defender,Bolton Wanderers,494,180,314,Slovakia,7,2,3,0,0,0,0,0,0,0,0,2,1,1,8,1,7,1,0,0,0,0,0,0,0,1.46,62,71,494,0,0.18,393,51,128,20
Lucas Leiva,33,537148800,Premier League,2007/2008,Midfielder,Liverpool,1104,596,508,Brazil,18,7,5,0,0,0,1,1,0,0,0,10,6,4,5,2,3,0,0,0.08,0.08,0,0,0,0,0.41,221,61,0,1104,0,280,1,-1,17
Lucas Neill,42,258249600,Premier League,2007/2008,Defender,West Ham United,3060,1530,1530,Australia,34,17,17,0,0,0,0,0,0,0,0,7,2,5,42,19,23,5,0,0,0,0,0,0,0,1.24,73,90,612,0,0.15,255,181,91,23
Lucien Aubey,36,454204800,Premier League,2007/2008,Defender,Portsmouth,153,0,153,France,2,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1.18,77,77,0,0,0,-1,-1,-1,24
Luís Boa Morte Pereira,43,239500800,Premier League,2007/2008,Midfielder,West Ham United,1494,638,856,Portugal,27,7,11,0,0,0,0,0,0,0,0,7,2,5,24,11,13,4,1,0,0,0,0,0,0,1.45,62,55,374,0,0.24,356,315,-1,26
Luís Carlos Almeida da Cunha,33,532569600,Premier League,2007/2008,Midfielder,Manchester United,1565,744,821,Portugal,26,8,8,3,3,0,0,0,0,0,0,14,10,4,12,4,8,3,1,0.17,0,0.17,0.36,0,522,0.69,130,60,391,0,0.23,102,22,-1,5
Luke Moore,34,508636800,Premier League,2007/2008,Forward,Aston Villa,841,504,337,England,15,6,2,1,0,1,0,0,0,0,0,5,4,1,8,4,4,1,0,0.11,0,0.11,0,0.27,841,0.86,105,56,841,0,0.11,147,328,-1,12
Luke Young,41,301190400,Premier League,2007/2008,Defender,Middlesbrough,3110,1580,1530,England,35,18,17,1,1,0,0,0,0,0,0,8,5,3,43,17,26,8,0,0.03,0,0.03,0.06,0,3110,1.24,72,89,389,0,0.23,239,179,92,15
Maceo Rigters,36,443577600,Premier League,2007/2008,Forward,Blackburn Rovers,14,0,14,Netherlands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,17
Maik Taylor,49,52790400,Premier League,2007/2008,Goalkeeper,Birmingham City,2970,1350,1620,Northern Ireland,33,15,18,0,0,0,0,0,0,0,0,3,2,1,46,15,31,1,0,0,0,0,0,0,0,1.39,65,90,2970,0,0.03,377,88,116,26
Manuel Almunia Rivero,43,232848000,Premier League,2007/2008,Goalkeeper,Arsenal,2610,1350,1260,Spain,29,15,14,0,0,0,0,0,0,0,0,11,7,4,23,10,13,0,0,0,0,0,0,0,0,0.79,113,90,0,0,0,420,79,36,23
Manuel Henrique Tavares Fernandes,34,507945600,Premier League,2007/2008,Midfielder,Everton,848,539,309,Portugal,12,6,3,0,0,0,0,0,0,0,0,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0.53,170,71,0,0,0,259,155,-1,20
Marc Edworthy,47,94003200,Premier League,2007/2008,Defender,Derby County,660,480,180,England,9,5,2,0,0,0,0,0,0,0,0,1,1,0,17,10,7,1,0,0,0,0,0,0,0,2.32,39,73,660,0,0.14,306,123,176,21
Marc Wilson,33,556156800,Premier League,2007/2008,Defender,Portsmouth,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marcus Bent,42,264384000,Premier League,2007/2008,Forward,Wigan Athletic,2332,1143,1189,England,31,12,13,7,3,4,0,0,0,0,0,7,5,2,40,16,24,1,0,0.27,0,0.27,0.24,0.3,333,1.54,58,75,2332,0,0.04,64,165,-1,1
Marcus Hahnemann,48,77414400,Premier League,2007/2008,Goalkeeper,Reading,3420,1710,1710,USA,38,19,19,0,0,0,0,0,0,0,0,8,4,4,59,22,37,3,0,0,0,0,0,0,0,1.55,58,90,1140,0,0.08,384,17,141,17
Marek Matějovský,38,377654400,Premier League,2007/2008,Midfielder,Reading,877,525,352,Czech Republic,14,6,4,1,0,1,0,0,0,0,0,4,2,2,9,6,3,4,1,0.1,0,0.1,0,0.26,877,0.92,97,63,219,0,0.41,158,157,-1,9
Mario Melchiot,43,215913600,Premier League,2007/2008,Defender,Wigan Athletic,2638,1374,1264,Netherlands,31,16,15,0,0,0,0,0,0,0,0,11,9,2,30,10,20,3,1,0,0,0,0,0,0,1.02,88,85,660,0,0.14,318,323,62,26
Mark Noble,33,547430400,Premier League,2007/2008,Midfielder,West Ham United,2292,1191,1101,England,31,13,12,3,2,1,0,0,0,2,0,6,2,4,34,16,18,6,0,0.12,0,0.12,0.15,0.08,764,1.34,67,74,382,0,0.24,138,313,-1,5
Mark Randall,31,622944000,Premier League,2007/2008,Midfielder,Arsenal,9,0,9,England,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,26
Mark Schwarzer,47,87177600,Premier League,2007/2008,Goalkeeper,Middlesbrough,3060,1530,1530,Australia,34,17,17,0,0,0,0,0,0,0,0,8,5,3,44,19,25,2,0,0,0,0,0,0,0,1.29,70,90,1530,0,0.06,365,237,103,16
Mark Viduka,44,182044800,Premier League,2007/2008,Forward,Newcastle United,1661,841,820,Australia,26,10,9,7,6,1,0,0,0,0,0,7,5,2,24,9,15,0,0,0.38,0,0.38,0.64,0.11,237,1.3,69,64,0,0,0,38,346,-1,3
Marlon Harewood,41,304387200,Premier League,2007/2008,Forward,Aston Villa,497,231,266,England,23,0,1,5,1,4,0,0,0,0,0,4,2,2,12,2,10,2,0,0.91,0,0.91,0.39,1.35,99,2.17,41,22,249,0,0.36,2,327,-1,6
Marlon King,40,325555200,Premier League,2007/2008,Forward,Wigan Athletic,667,353,314,Jamaica,15,4,4,1,0,1,0,0,0,1,0,8,6,2,6,0,6,1,0,0.13,0,0.13,0,0.29,667,0.81,111,44,667,0,0.13,132,151,-1,11
Martin Cranie,34,528076800,Premier League,2007/2008,Defender,Portsmouth,54,54,0,England,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.67,54,27,0,0,0,-1,-1,-1,19
Martin Laursen,43,238723200,Premier League,2007/2008,Defender,Aston Villa,3370,1666,1704,Denmark,38,19,19,6,3,3,0,0,0,0,0,9,5,4,46,20,26,1,0,0.16,0,0.16,0.16,0.16,562,1.23,73,89,3370,0,0.03,105,326,88,5
Martin Olsson,32,579830400,Premier League,2007/2008,Defender,Blackburn Rovers,17,11,6,Sweden,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,12
Martin Petrov,41,285206400,Premier League,2007/2008,Midfielder,Manchester City,2978,1507,1471,Bulgaria,34,17,17,5,3,2,0,0,0,0,0,10,6,4,41,18,23,3,1,0.15,0,0.15,0.18,0.12,596,1.24,73,88,745,0,0.12,116,298,-1,4
Martin Škrtel,35,471916800,Premier League,2007/2008,Defender,Liverpool,1190,560,630,Slovakia,14,6,7,0,0,0,0,0,0,0,0,7,4,3,9,2,7,1,0,0,0,0,0,0,0,0.68,132,85,1190,0,0.08,269,154,25,16
Martin Taylor,40,310953600,Premier League,2007/2008,Defender,Birmingham City,345,183,162,England,5,3,2,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,1.57,58,69,173,0,0.52,274,135,145,16
Márton Fülöp,37,420768000,Premier League,2007/2008,Goalkeeper,Sunderland,90,90,0,Hungary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,18
Martyn Waghorn,30,633052800,Premier League,2007/2008,Forward,Sunderland,105,90,15,England,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,4.29,21,35,0,0,0,-1,-1,-1,19
Mathieu Flamini,36,447465600,Premier League,2007/2008,Midfielder,Arsenal,2666,1408,1258,France,30,16,14,3,1,2,0,0,0,0,0,11,7,4,23,11,12,5,0,0.1,0,0.1,0.06,0.14,889,0.78,116,89,533,0,0.17,150,355,-1,9
Matt Derbyshire,34,513820800,Premier League,2007/2008,Forward,Blackburn Rovers,590,336,254,England,22,2,2,3,1,2,0,0,0,0,1,6,4,2,7,4,3,1,0,0.46,0,0.46,0.27,0.71,197,1.07,84,27,590,0,0.15,27,265,-1,5
Matt Oakley,43,240624000,Premier League,2007/2008,Midfielder,Derby County,1670,803,867,England,19,9,10,2,2,0,0,0,0,0,0,2,1,1,37,17,20,3,0,0.11,0,0.11,0.22,0,835,1.99,45,88,557,0,0.16,145,390,-1,4
Matthew Etherington,39,366595200,Premier League,2007/2008,Midfielder,West Ham United,1310,663,647,England,18,7,8,3,0,3,0,0,0,0,0,7,2,5,12,6,6,2,0,0.21,0,0.21,0,0.42,437,0.82,109,73,655,0,0.14,88,299,-1,6
Matthew Pattison,33,530755200,Premier League,2007/2008,Midfielder,Newcastle United,0,0,0,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matthew Sadler,35,478224000,Premier League,2007/2008,Defender,Birmingham City,241,100,141,England,5,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.75,121,48,0,0,0,-1,-1,-1,19
Matthew Taylor,38,375667200,Premier League,2007/2008,Midfielder,Bolton Wanderers,1836,845,991,England,29,8,11,4,3,1,0,0,0,1,1,12,6,6,25,7,18,3,0,0.2,0,0.2,0.32,0.09,459,1.23,73,63,612,0,0.15,95,425,-1,2
Matthew Upson,41,293241600,Premier League,2007/2008,Defender,West Ham United,2583,1260,1323,England,29,14,15,1,1,0,0,0,0,0,0,8,2,6,28,15,13,2,0,0.03,0,0.03,0.07,0,2583,0.98,92,89,1292,0,0.07,233,317,55,13
Mauro Zárate,33,543024000,Premier League,2007/2008,Forward,Birmingham City,515,161,354,Argentina,13,1,4,4,3,1,0,0,0,0,0,0,0,0,14,3,11,1,0,0.7,0,0.7,1.68,0.25,129,2.45,37,40,515,0,0.17,7,152,-1,6
Maynor Alexis Figueroa Róchez,37,420681600,Premier League,2007/2008,Defender,Wigan Athletic,90,90,0,Honduras,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,45,45,0,0,0,-1,-1,-1,27
Mehdi Nafti,41,281059200,Premier League,2007/2008,Midfielder,Birmingham City,1752,851,901,Tunisia,26,9,10,0,0,0,0,0,0,0,0,3,2,1,29,11,18,8,0,0,0,0,0,0,0,1.49,60,67,219,0,0.41,401,97,-1,24
Micah Richards,32,583113600,Premier League,2007/2008,Defender,Manchester City,2250,1170,1080,England,25,13,12,0,0,0,0,0,0,0,0,8,5,3,28,13,15,4,0,0,0,0,0,0,0,1.12,80,90,563,0,0.16,361,304,73,26
Michael Ball,40,307670400,Premier League,2007/2008,Defender,Manchester City,1867,976,891,England,28,10,9,0,0,0,0,0,0,0,0,7,6,1,31,16,15,2,0,0,0,0,0,0,0,1.49,60,67,934,0,0.1,262,34,132,20
Michael Ballack,44,212544000,Premier League,2007/2008,Midfielder,Chelsea,1415,883,532,Germany,18,10,6,7,4,3,0,0,0,2,0,8,4,4,8,5,3,6,0,0.45,0,0.45,0.41,0.51,202,0.51,177,79,236,0,0.38,30,116,-1,6
Michael Brown,43,222998400,Premier League,2007/2008,Midfielder,Wigan Athletic,2472,1335,1137,England,31,15,12,0,0,0,0,0,0,0,0,10,7,3,35,16,19,10,0,0,0,0,0,0,0,1.27,71,80,247,0,0.36,311,38,-1,19
Michael Carrick,39,365126400,Premier League,2007/2008,Midfielder,Manchester United,2200,1046,1154,England,31,12,12,2,2,0,0,0,0,0,0,17,10,7,13,4,9,2,0,0.08,0,0.08,0.17,0,1100,0.53,169,71,1100,0,0.08,177,28,-1,8
Michael Chopra,36,440985600,Premier League,2007/2008,Forward,Sunderland,2000,952,1048,England,32,11,10,6,2,4,0,0,0,1,0,5,3,2,36,15,21,7,0,0.27,0,0.27,0.19,0.34,333,1.62,56,63,286,0,0.32,66,283,-1,2
Michael Dawson,36,437961600,Premier League,2007/2008,Defender,Tottenham Hotspur,2192,1188,1004,England,26,14,12,1,0,1,0,0,0,0,0,6,4,2,33,18,15,3,0,0.04,0,0.04,0,0.09,2192,1.35,66,84,731,0,0.12,221,171,109,15
Michael Duberry,44,182476800,Premier League,2007/2008,Defender,Reading,1035,478,557,England,13,6,6,0,0,0,0,0,0,0,0,4,1,3,17,5,12,2,0,0,0,0,0,0,0,1.48,61,80,518,0,0.17,374,12,129,23
Michael Essien,37,407721600,Premier League,2007/2008,Midfielder,Chelsea,2087,1076,1011,Ghana,27,12,11,6,4,2,0,0,0,0,0,13,4,9,18,8,10,6,1,0.26,0,0.26,0.33,0.18,348,0.78,116,77,298,0,0.3,69,80,-1,7
Michael Johnson,32,572659200,Premier League,2007/2008,Midfielder,Manchester City,1934,1092,842,England,23,13,10,2,2,0,0,0,0,0,0,8,6,2,25,9,16,4,0,0.09,0,0.09,0.16,0,967,1.16,77,84,484,0,0.19,176,270,-1,9
Michael Kay,31,621561600,Premier League,2007/2008,Midfielder,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Owen,40,313977600,Premier League,2007/2008,Forward,Newcastle United,2175,1117,1058,England,29,12,12,11,7,4,0,0,0,2,0,7,6,1,39,14,25,2,0,0.46,0,0.46,0.56,0.34,198,1.61,56,75,1088,0,0.08,26,36,-1,1
Michael Owen Johnson,47,110592000,Premier League,2007/2008,Defender,Derby County,191,122,69,Jamaica,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.94,96,64,0,0,0,-1,-1,-1,20
Mikael Forssell,39,353462400,Premier League,2007/2008,Forward,Birmingham City,1690,974,716,Finland,30,13,8,9,7,2,0,0,0,0,0,1,1,0,29,12,17,0,0,0.48,0,0.48,0.65,0.25,188,1.54,58,56,0,0,0,20,92,-1,1
Mikaël Silvestre,43,239932800,Premier League,2007/2008,Defender,Manchester United,188,57,131,France,3,1,2,0,0,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0.96,94,63,0,0,0,-1,-1,-1,24
Mike Pollitt,48,68169600,Premier League,2007/2008,Goalkeeper,Wigan Athletic,90,0,90,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,18
Mikel Alonso Olano,40,327283200,Premier League,2007/2008,Midfielder,Bolton Wanderers,359,201,158,Spain,7,2,2,0,0,0,0,0,0,0,0,1,1,0,6,2,4,0,0,0,0,0,0,0,0,1.5,60,51,0,0,0,340,410,-1,24
Mikel Arteta Amatriain,38,385948800,Premier League,2007/2008,Midfielder,Everton,2448,1368,1080,Spain,28,15,12,1,0,1,0,0,0,0,0,12,7,5,20,12,8,3,1,0.04,0,0.04,0,0.08,2448,0.74,122,87,612,0,0.15,226,245,-1,12
Mikel San José,31,612489600,Premier League,2007/2008,Midfielder,Liverpool,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Milan Baroš,38,373075200,Premier League,2007/2008,Forward,Portsmouth,605,406,199,Czech Republic,11,5,3,0,0,0,0,0,0,0,0,4,3,1,8,4,4,0,0,0,0,0,0,0,0,1.19,76,55,0,0,0,257,137,-1,25
Mile Sterjovski,41,296611200,Premier League,2007/2008,Forward,Derby County,691,369,322,Australia,12,5,4,0,0,0,0,0,0,0,0,1,1,0,19,8,11,0,0,0,0,0,0,0,0,2.47,36,58,0,0,0,291,141,-1,14
Miles Addison,31,600134400,Premier League,2007/2008,Defender,Derby County,90,0,90,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,19
Mohamed Ali Abu El Yazid Shawky,38,371088000,Premier League,2007/2008,Midfielder,Middlesbrough,251,25,226,Egypt,5,0,3,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0.36,251,50,251,0,0.36,-1,-1,-1,21
Mohamed Lamine Sissoko Gillan,35,475200000,Premier League,2007/2008,Midfielder,Liverpool,551,13,538,Mali,9,0,6,1,0,1,0,0,0,0,0,6,1,5,4,0,4,2,0,0.16,0,0.16,0,0.17,551,0.65,138,61,276,0,0.33,104,366,-1,11
Mohammed Camara,45,172886400,Premier League,2007/2008,Defender,Derby County,63,0,63,Guinea,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4.29,21,63,0,0,0,-1,-1,-1,25
Moritz Volz,37,411955200,Premier League,2007/2008,Defender,Fulham,486,253,233,Germany,9,3,2,0,0,0,0,0,0,0,0,2,1,1,14,8,6,3,1,0,0,0,0,0,0,2.59,35,54,162,0,0.56,425,65,180,27
Morten Gamst Pedersen,39,368755200,Premier League,2007/2008,Midfielder,Blackburn Rovers,2875,1427,1448,Norway,37,16,16,4,3,1,0,0,0,0,0,8,4,4,34,14,20,5,0,0.13,0,0.13,0.19,0.06,719,1.06,85,78,575,0,0.16,128,230,-1,4
Moustapha Salifou,37,423273600,Premier League,2007/2008,Midfielder,Aston Villa,43,0,43,Togo,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2.09,43,11,0,0,0,-1,-1,-1,21
Nacer Barazite,30,643766400,Premier League,2007/2008,Forward,Arsenal,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Narcisse-Olivier Kapo Obou,40,338860800,Premier League,2007/2008,Forward,Birmingham City,2018,1033,985,France,26,12,10,5,3,2,0,0,0,1,0,2,1,1,34,16,18,5,0,0.22,0,0.22,0.26,0.18,404,1.52,59,78,404,0,0.22,86,93,-1,5
Nathan Ashton,33,538963200,Premier League,2007/2008,Midfielder,Fulham,90,90,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,13
Neil Danns,37,406857600,Premier League,2007/2008,Midfielder,Birmingham City,21,0,21,Guyana,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,14
Nemanja Vidić,38,372470400,Premier League,2007/2008,Defender,Manchester United,2672,1431,1241,Serbia,32,17,15,1,0,1,0,0,0,0,0,20,13,7,12,5,7,5,0,0.03,0,0.03,0,0.07,2672,0.4,223,84,534,0,0.17,242,84,4,12
Nery Alberto Castillo Confalonier,36,455932800,Premier League,2007/2008,Forward,Manchester City,293,113,180,Mexico,7,1,1,0,0,0,0,0,0,0,0,1,1,0,10,1,9,0,0,0,0,0,0,0,0,3.07,29,42,0,0,0,273,111,-1,15
