full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Jose Izquierdo,28,710463600,Premier League,2017/2018,Forward,Brighton & Hove Albion,1987,988,999,Colombia,32,11,12,5,2,3,3,3,0,0,0,8,4,4,30,14,16,2,0,0.36,0.14,0.23,0.18,0.27,397,1.36,66,62,994,662,0.09,74,94,-1,3
José Leonardo Ulloa,34,522716400,Premier League,2017/2018,Forward,Brighton & Hove Albion,279,62,217,Argentina,14,0,2,1,0,1,0,0,0,0,0,2,1,1,3,0,3,0,0,0.32,0,0.32,0,0.41,279,0.97,93,20,0,0,0,49,271,-1,7
José Luis Sanmartín Mato,30,638492400,Premier League,2017/2018,Forward,Newcastle United,1716,913,803,Spain,30,10,9,4,4,0,1,0,1,0,1,7,6,1,25,10,15,2,0,0.26,0.05,0.21,0.39,0,429,1.31,69,57,858,1716,0.1,86,194,-1,3
José Ramiro Funes Mori,29,668131200,Premier League,2017/2018,Defender,Everton,119,44,75,Argentina,4,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1.51,60,30,119,0,0.76,-1,-1,-1,29
Joseph Willock,21,935103600,Premier League,2017/2018,Midfielder,Arsenal,82,0,82,England,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.1,82,41,0,0,0,-1,-1,-1,17
Josh Cullen,24,828831600,Premier League,2017/2018,Midfielder,West Ham United,6,1,5,Republic of Ireland,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,16
Josh Pask,22,878342400,Premier League,2017/2018,Defender,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Josh Tymon,21,927327600,Premier League,2017/2018,Defender,Stoke City,163,27,136,England,3,0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,4.97,18,54,0,0,0,-1,-1,-1,25
Joshua King,28,695433600,Premier League,2017/2018,Forward,AFC Bournemouth,2456,1241,1215,Norway,33,14,13,8,3,5,3,3,0,2,0,6,3,3,34,17,17,3,0,0.4,0.11,0.29,0.22,0.37,307,1.25,72,74,819,819,0.11,57,124,-1,2
Joshua Sims,23,859507200,Premier League,2017/2018,Midfielder,Southampton,159,83,76,England,6,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1.13,80,27,0,0,0,-1,-1,-1,15
Joy Mukena,21,930956400,Premier League,2017/2018,Defender,Watford,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Juan Marcos Foyth,22,884563200,Premier League,2017/2018,Defender,Tottenham Hotspur,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Juan Mata,32,578185200,Premier League,2017/2018,Midfielder,Manchester United,1933,1233,700,Spain,28,15,8,3,1,2,5,4,1,0,0,15,11,4,10,5,5,1,0,0.37,0.23,0.14,0.07,0.26,644,0.47,193,69,1933,387,0.05,128,43,-1,9
Julián Speroni,41,295830000,Premier League,2017/2018,Goalkeeper,Crystal Palace,990,540,450,Argentina,11,6,5,0,0,0,0,0,0,0,0,2,0,2,14,11,3,0,0,0,0,0,0,0,0,1.27,71,90,0,0,0,311,309,76,19
Julien Ngoy,22,878428800,Premier League,2017/2018,Forward,Stoke City,19,0,19,Belgium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9.47,10,19,0,0,0,-1,-1,-1,12
Junior Stanislas,30,628041600,Premier League,2017/2018,Midfielder,AFC Bournemouth,1296,594,702,England,19,7,10,5,2,3,2,0,2,1,0,2,1,1,21,10,11,1,0,0.49,0.14,0.35,0.3,0.38,259,1.46,62,68,1296,648,0.07,41,95,-1,4
Jürgen Locadia,26,752630400,Premier League,2017/2018,Forward,Brighton & Hove Albion,224,83,141,Netherlands,6,1,2,1,1,0,1,0,1,0,0,0,0,0,8,1,7,0,0,0.8,0.4,0.4,1.08,0,224,3.21,28,37,0,224,0,-1,-1,-1,8
Kane Wilson,20,952732800,Premier League,2017/2018,Defender,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Karl Darlow,29,655340400,Premier League,2017/2018,Goalkeeper,Newcastle United,900,450,450,England,10,5,5,0,0,0,0,0,0,0,0,2,1,1,15,6,9,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,367,365,136,19
Kasey Palmer,23,847497600,Premier League,2017/2018,Midfielder,Huddersfield Town,168,52,116,England,4,0,1,0,0,0,0,0,0,0,0,3,2,1,2,0,2,2,0,0,0,0,0,0,0,1.07,84,42,84,0,1.07,-1,-1,-1,21
Kasper Schmeichel,33,531532800,Premier League,2017/2018,Goalkeeper,Leicester City,2966,1440,1526,Denmark,33,16,17,0,0,0,0,0,0,0,0,8,5,3,45,18,27,3,0,0,0,0,0,0,0,1.37,66,90,989,0,0.09,333,331,98,15
Kazaiah Sterling,21,910569600,Premier League,2017/2018,Forward,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kelechi Iheanacho,23,844297200,Premier League,2017/2018,Forward,Leicester City,867,445,422,Nigeria,21,4,3,3,1,2,3,1,2,0,0,3,2,1,18,4,14,2,0,0.62,0.31,0.31,0.2,0.43,289,1.87,48,41,434,289,0.21,51,16,-1,4
Keshi Anderson,25,797122800,Premier League,2017/2018,Forward,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kevin De Bruyne,29,678063600,Premier League,2017/2018,Midfielder,Manchester City,3085,1427,1658,Belgium,37,17,19,8,5,3,16,12,4,0,0,18,8,10,20,8,12,2,0,0.7,0.47,0.23,0.32,0.16,386,0.58,154,83,1543,193,0.06,73,5,-1,6
Kevin Long,30,650934000,Premier League,2017/2018,Defender,Burnley,1440,810,630,Republic of Ireland,16,9,7,1,1,0,2,0,2,0,0,4,3,1,18,8,10,1,0,0.19,0.13,0.06,0.11,0,1440,1.13,80,90,1440,720,0.06,203,102,61,8
Kevin Mirallas,32,560386800,Premier League,2017/2018,Forward,Everton,138,13,125,Belgium,5,0,2,0,0,0,0,0,0,0,0,1,1,0,7,0,7,1,0,0,0,0,0,0,0,4.57,20,28,138,0,0.65,-1,-1,-1,18
Kevin Wimmer,27,721785600,Premier League,2017/2018,Defender,Stoke City,1321,577,744,Austria,17,6,8,0,0,0,0,0,0,0,0,1,0,1,31,10,21,5,0,0,0,0,0,0,0,2.11,43,78,264,0,0.34,374,371,173,22
Kieran Gibbs,30,622767600,Premier League,2017/2018,Defender,West Bromwich Albion,2831,1367,1464,England,33,16,16,0,0,0,1,1,0,0,0,8,5,3,41,21,20,3,0,0.03,0.03,0,0,0,0,1.3,69,86,944,2831,0.1,275,237,84,17
Kieran Trippier,30,653698800,Premier League,2017/2018,Defender,Tottenham Hotspur,1914,1073,841,England,24,12,9,0,0,0,5,2,3,0,0,9,6,3,17,8,9,1,0,0.24,0.24,0,0,0,0,0.8,113,80,1914,383,0.05,283,41,25,11
Konstantinos Mavropanos,22,881798400,Premier League,2017/2018,Defender,Arsenal,195,90,105,Greece,3,1,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0.92,98,65,98,0,0.92,-1,-1,-1,26
Konstantinos Stafylidis,26,754790400,Premier League,2017/2018,Defender,Stoke City,335,180,155,Greece,5,2,2,0,0,0,0,0,0,0,0,1,0,1,6,4,2,0,0,0,0,0,0,0,0,1.61,56,67,0,0,0,252,247,154,17
Kristoffer Nordfeldt,31,614559600,Premier League,2017/2018,Goalkeeper,Swansea City,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kurt Zouma,25,783216000,Premier League,2017/2018,Defender,Stoke City,2887,1381,1506,France,34,15,17,1,0,1,0,0,0,0,0,6,3,3,48,21,27,1,0,0.03,0,0.03,0,0.06,2887,1.5,60,85,2887,0,0.03,232,323,134,9
Kyle Bartley,29,674866800,Premier League,2017/2018,Defender,Swansea City,233,67,166,England,5,1,1,0,0,0,0,0,0,0,0,1,0,1,4,1,3,2,0,0,0,0,0,0,0,1.55,58,47,117,0,0.77,-1,-1,-1,16
Kyle Jameson,22,905468400,Premier League,2017/2018,Defender,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kyle Naughton,31,595209600,Premier League,2017/2018,Defender,Swansea City,3033,1505,1528,England,34,17,17,0,0,0,2,1,1,0,0,9,5,4,47,19,28,1,0,0.06,0.06,0,0,0,0,1.39,65,89,3033,1517,0.03,396,188,104,24
Kyle Scott,22,882748800,Premier League,2017/2018,Midfielder,Chelsea,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kyle Taylor,21,935794800,Premier League,2017/2018,Midfielder,AFC Bournemouth,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kyle Walker,30,643849200,Premier League,2017/2018,Defender,Manchester City,2787,1394,1393,England,32,16,16,0,0,0,6,2,4,0,0,15,7,8,20,9,11,4,1,0.19,0.19,0,0,0,0,0.65,139,87,697,465,0.13,359,64,10,23
Kyle Walker-Peters,23,860886000,Premier League,2017/2018,Defender,Tottenham Hotspur,188,90,98,England,3,1,1,0,0,0,2,2,0,0,0,2,0,2,4,4,0,0,0,0.96,0.96,0,0,0,0,1.91,47,63,0,94,0,-1,-1,-1,21
Lasse Sørensen,20,940460400,Premier League,2017/2018,Midfielder,Stoke City,76,0,76,Denmark,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.18,1.18,0,0,0,0,1.18,76,76,0,76,0,-1,-1,-1,30
Laurent Depoitre,31,597456000,Premier League,2017/2018,Forward,Huddersfield Town,1808,824,984,Belgium,33,8,10,6,3,3,1,0,1,0,0,7,5,2,32,14,18,1,0,0.35,0.05,0.3,0.33,0.27,301,1.59,57,55,1808,1808,0.05,53,203,-1,2
Laurent Koscielny,35,495154800,Premier League,2017/2018,Defender,Arsenal,2227,1080,1147,France,25,12,13,2,2,0,0,0,0,0,0,8,5,3,31,13,18,4,0,0.08,0,0.08,0.17,0,1114,1.25,72,89,557,0,0.16,169,277,74,12
Layton Ndukwu,22,905122800,Premier League,2017/2018,Forward,Leicester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lee Grant,37,412473600,Premier League,2017/2018,Goalkeeper,Stoke City,270,90,180,England,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,23
Leighton Baines,35,471571200,Premier League,2017/2018,Defender,Everton,1910,990,920,England,22,11,11,2,1,1,3,2,1,2,0,5,4,1,31,14,17,1,0,0.24,0.14,0.09,0.09,0.1,955,1.46,62,87,1910,637,0.05,155,98,123,8
Leon Britton,38,400978800,Premier League,2017/2018,Midfielder,Swansea City,305,162,143,England,5,2,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0.3,305,61,305,0,0.3,386,395,-1,22
Leroy Fer,30,631497600,Premier League,2017/2018,Midfielder,Swansea City,1397,648,749,Netherlands,20,7,8,1,0,1,1,0,1,0,0,6,3,3,24,9,15,5,0,0.13,0.06,0.06,0,0.12,1397,1.55,58,70,279,1397,0.32,205,179,-1,11
Leroy Sané,24,821318400,Premier League,2017/2018,Midfielder,Manchester City,2423,1238,1185,Germany,32,14,13,10,5,5,15,12,3,0,0,15,6,9,21,11,10,4,0,0.93,0.56,0.37,0.36,0.38,242,0.78,115,76,606,162,0.15,36,1,-1,4
Levi Lumeka,22,904950000,Premier League,2017/2018,Forward,Crystal Palace,25,0,25,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,-1,-1,-1,16
Lewis Cook,23,854928000,Premier League,2017/2018,Midfielder,AFC Bournemouth,2238,1272,966,England,29,14,11,0,0,0,2,1,1,0,0,5,3,2,39,23,16,5,0,0.08,0.08,0,0,0,0,1.57,57,77,448,1119,0.2,285,166,-1,16
Lewis Dunk,28,690681600,Premier League,2017/2018,Defender,Brighton & Hove Albion,3420,1710,1710,England,38,19,19,1,1,0,1,0,1,0,0,10,5,5,52,23,29,7,0,0.05,0.03,0.03,0.05,0,3420,1.37,66,90,489,3420,0.18,238,245,97,9
Liam Rosenior,36,458175600,Premier League,2017/2018,Defender,Brighton & Hove Albion,162,28,134,England,3,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,1.67,54,54,0,0,0,-1,-1,-1,16
Loris Karius,27,740703600,Premier League,2017/2018,Goalkeeper,Liverpool,1710,990,720,Germany,19,11,8,0,0,0,0,0,0,0,0,10,7,3,12,5,7,1,0,0,0,0,0,0,0,0.63,143,90,1710,0,0.05,351,348,9,21
Lucas Rodrigues Moura da Silva,28,713660400,Premier League,2017/2018,Midfielder,Tottenham Hotspur,208,98,110,Brazil,6,1,1,0,0,0,1,1,0,0,0,2,1,1,5,4,1,0,0,0.43,0.43,0,0,0,0,2.16,42,35,0,208,0,-1,-1,-1,23
Luciano Narsingh,30,653180400,Premier League,2017/2018,Forward,Swansea City,616,404,212,Netherlands,18,4,1,1,0,1,0,0,0,0,0,2,2,0,14,9,5,0,0,0.15,0,0.15,0,0.42,616,2.05,44,34,0,0,0,119,396,-1,9
Luka Milivojević,29,670978800,Premier League,2017/2018,Midfielder,Crystal Palace,3082,1565,1517,Serbia,36,18,17,10,4,6,1,1,0,7,1,8,4,4,51,24,27,8,0,0.32,0.03,0.29,0.23,0.36,308,1.49,60,86,385,3082,0.23,59,236,-1,1
Lukas Nmecha,21,913593600,Premier League,2017/2018,Forward,Manchester City,14,4,10,England,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,24
Luke Garbutt,27,737938800,Premier League,2017/2018,Defender,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luke Shaw,25,805503600,Premier League,2017/2018,Defender,Manchester United,788,473,315,England,11,5,3,0,0,0,0,0,0,0,0,8,5,3,2,2,0,2,0,0,0,0,0,0,0,0.23,394,72,394,0,0.23,297,295,2,25
Lys Mousset,24,823737600,Premier League,2017/2018,Forward,AFC Bournemouth,581,264,317,France,23,1,3,2,2,0,0,0,0,0,0,2,1,1,12,5,7,1,0,0.31,0,0.31,0.68,0,291,1.86,48,25,581,0,0.15,52,408,-1,7
Maarten Stekelenburg,37,401497200,Premier League,2017/2018,Goalkeeper,Everton,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mamadou Sakho,30,634867200,Premier League,2017/2018,Defender,Crystal Palace,1600,700,900,France,19,8,10,1,1,0,2,2,0,0,0,6,2,4,23,9,14,1,0,0.17,0.11,0.06,0.13,0,1600,1.29,70,84,1600,800,0.06,198,121,80,10
Mame Biram Diouf,32,566611200,Premier League,2017/2018,Forward,Stoke City,2602,1341,1261,Senegal,35,15,15,6,5,1,2,2,0,0,0,6,3,3,49,23,26,6,0,0.28,0.07,0.21,0.34,0.07,434,1.69,53,74,434,1301,0.21,87,175,-1,2
Manolo Gabbiadini,28,691113600,Premier League,2017/2018,Forward,Southampton,1072,673,399,Italy,28,7,4,5,3,2,0,0,0,1,0,7,3,4,17,10,7,2,0,0.42,0,0.42,0.4,0.45,214,1.43,63,38,536,0,0.17,28,390,-1,3
Manuel Lanzini,27,729734400,Premier League,2017/2018,Midfielder,West Ham United,2047,973,1074,Argentina,27,11,12,5,3,2,6,2,4,0,1,6,4,2,42,17,25,4,0,0.48,0.26,0.22,0.28,0.17,409,1.85,49,76,512,341,0.18,78,29,-1,3
Marc Albrighton,30,627350400,Premier League,2017/2018,Midfielder,Leicester City,2544,1357,1187,England,34,16,14,2,1,1,7,3,4,0,0,9,6,3,38,17,21,6,1,0.32,0.25,0.07,0.07,0.08,1272,1.34,67,75,363,363,0.25,188,31,-1,8
Marc Pugh,33,544316400,Premier League,2017/2018,Midfielder,AFC Bournemouth,983,564,419,England,20,7,4,0,0,0,0,0,0,0,0,6,3,3,17,9,8,2,0,0,0,0,0,0,0,1.56,58,49,492,0,0.18,407,407,-1,21
Marcos Alonso,29,662342400,Premier League,2017/2018,Defender,Chelsea,2860,1591,1269,Spain,33,18,15,7,3,4,2,0,2,0,0,14,9,5,27,15,12,6,0,0.28,0.06,0.22,0.17,0.28,409,0.85,106,87,477,1430,0.19,80,189,30,3
Marcus Browne,22,882403200,Premier League,2017/2018,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marcus Rashford,22,878256000,Premier League,2017/2018,Forward,Manchester United,1805,1015,790,England,35,10,7,7,5,2,5,4,1,0,0,19,12,7,15,7,8,3,0,0.6,0.25,0.35,0.44,0.23,258,0.75,120,52,602,361,0.15,42,35,-1,5
Mario Lemina,27,746838000,Premier League,2017/2018,Midfielder,Southampton,1723,844,879,Gabon,25,10,10,1,0,1,1,1,0,0,0,5,2,3,29,13,16,2,0,0.1,0.05,0.05,0,0.1,1723,1.51,59,69,862,1723,0.1,218,204,-1,12
Mark Noble,33,547426800,Premier League,2017/2018,Midfielder,West Ham United,2404,1247,1157,England,29,14,14,4,1,3,0,0,0,2,0,8,6,2,43,17,26,6,0,0.15,0,0.15,0.07,0.23,601,1.61,56,83,401,0,0.22,126,381,-1,4
Marko Arnautović,31,608943600,Premier League,2017/2018,Forward,West Ham United,2323,1281,1042,Austria,31,15,13,11,6,5,6,2,4,0,0,8,5,3,46,21,25,6,1,0.66,0.23,0.43,0.42,0.43,211,1.78,51,75,332,387,0.27,27,49,-1,1
Marko Grujić,24,829350000,Premier League,2017/2018,Midfielder,Liverpool,13,6,7,Serbia,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,20
Markus Suttner,33,545526000,Premier League,2017/2018,Defender,Brighton & Hove Albion,1178,720,458,Austria,14,8,5,0,0,0,0,0,0,0,0,4,3,1,17,9,8,0,0,0,0,0,0,0,0,1.3,69,84,0,0,0,410,411,85,19
Marouane Fellaini,32,564537600,Premier League,2017/2018,Midfielder,Manchester United,612,296,316,Belgium,16,2,3,4,4,0,0,0,0,0,0,10,6,4,1,0,1,1,0,0.59,0,0.59,1.22,0,153,0.15,612,38,612,0,0.15,11,376,-1,7
Martin Cranie,33,528073200,Premier League,2017/2018,Defender,Huddersfield Town,180,29,151,England,3,0,2,0,0,0,0,0,0,0,0,1,1,0,7,0,7,0,0,0,0,0,0,0,0,3.5,26,60,0,0,0,-1,-1,-1,11
Martin Dúbravka,31,600825600,Premier League,2017/2018,Goalkeeper,Newcastle United,1080,540,540,Slovakia,12,6,6,0,0,0,0,0,0,0,0,4,4,0,11,2,9,0,0,0,0,0,0,0,0,0.92,98,90,0,0,0,253,253,46,27
Martin Kelly,30,641170800,Premier League,2017/2018,Defender,Crystal Palace,1194,514,680,England,15,5,7,0,0,0,0,0,0,0,0,4,2,2,20,10,10,1,0,0,0,0,0,0,0,1.51,60,80,1194,0,0.08,251,284,140,17
Martin Olsson,32,579826800,Premier League,2017/2018,Defender,Swansea City,3154,1552,1602,Sweden,36,18,18,0,0,0,1,0,1,0,0,9,5,4,48,21,27,7,0,0.03,0.03,0,0,0,0,1.37,66,88,451,3154,0.2,395,238,96,25
Marvin Zeegelaar,30,650415600,Premier League,2017/2018,Defender,Watford,995,630,365,Netherlands,12,7,5,0,0,0,1,0,1,0,0,2,1,1,15,10,5,5,1,0.09,0.09,0,0,0,0,1.36,66,83,166,995,0.54,270,138,92,19
Mason Holgate,23,845938800,Premier League,2017/2018,Defender,Everton,1182,552,630,England,15,6,7,0,0,0,0,0,0,0,0,5,3,2,14,5,9,3,0,0,0,0,0,0,0,1.07,84,79,394,0,0.23,328,320,58,20
Massadio Haïdara,27,723254400,Premier League,2017/2018,Defender,Newcastle United,3,3,0,France,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,26
Mathew Ryan,28,702687600,Premier League,2017/2018,Goalkeeper,Brighton & Hove Albion,3420,1710,1710,Australia,38,19,19,0,0,0,0,0,0,0,0,10,5,5,52,23,29,0,0,0,0,0,0,0,0,1.37,66,90,0,0,0,408,409,95,24
Mathias Jattah-Njie Jørgensen,30,640825200,Premier League,2017/2018,Defender,Huddersfield Town,3420,1710,1710,Denmark,38,19,19,0,0,0,2,2,0,0,0,10,7,3,56,24,32,6,0,0.05,0.05,0,0,0,0,1.47,61,90,570,1710,0.16,301,196,128,18
Mathieu Debuchy,35,491353200,Premier League,2017/2018,Defender,Arsenal,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matias Ezequiel Schelotto,31,611881200,Premier League,2017/2018,Defender,Brighton & Hove Albion,1316,615,701,Italy,20,7,8,0,0,0,0,0,0,0,0,2,0,2,29,12,17,3,0,0,0,0,0,0,0,1.98,45,66,439,0,0.21,265,250,172,20
Matt Butcher,23,863564400,Premier League,2017/2018,Midfielder,AFC Bournemouth,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matt Macey,26,779065200,Premier League,2017/2018,Goalkeeper,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matt Phillips,29,668822400,Premier League,2017/2018,Midfielder,West Bromwich Albion,2096,1281,815,Scotland,30,15,8,2,1,1,2,1,1,0,0,8,5,3,31,18,13,3,0,0.17,0.09,0.09,0.07,0.11,1048,1.33,68,70,699,1048,0.13,158,140,-1,7
Matt Ritchie,31,621385200,Premier League,2017/2018,Midfielder,Newcastle United,2812,1441,1371,Scotland,35,17,15,3,3,0,5,3,2,0,0,9,7,2,34,14,20,6,0,0.26,0.16,0.1,0.19,0,937,1.09,83,80,469,562,0.19,152,73,-1,5
Matt Targett,25,811378800,Premier League,2017/2018,Defender,Southampton,167,90,77,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,3.23,28,84,0,0,0,-1,-1,-1,14
Matteo Darmian,30,628560000,Premier League,2017/2018,Defender,Manchester United,442,90,352,Italy,8,1,4,0,0,0,0,0,0,0,0,4,2,2,3,0,3,0,0,0,0,0,0,0,0,0.61,147,55,0,0,0,379,378,8,20
Matthew Lowton,31,613350000,Premier League,2017/2018,Defender,Burnley,2294,1214,1080,England,26,13,12,0,0,0,3,2,1,0,0,8,5,3,23,7,16,1,0,0.12,0.12,0,0,0,0,0.9,100,88,2294,765,0.04,327,115,41,22
Matty James,29,680137200,Premier League,2017/2018,Midfielder,Leicester City,995,546,449,England,13,6,5,0,0,0,0,0,0,0,0,4,3,1,14,4,10,2,0,0,0,0,0,0,0,1.27,71,77,498,0,0.18,337,334,-1,21
Max Melbourne,21,909183600,Premier League,2017/2018,Defender,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Maya Yoshida,32,588380400,Premier League,2017/2018,Defender,Southampton,2051,1174,877,Japan,24,13,10,2,1,1,0,0,0,0,0,6,2,4,29,18,11,4,1,0.09,0,0.09,0.08,0.1,1026,1.27,71,85,513,0,0.18,165,385,75,7
Mesut Özil,31,592873200,Premier League,2017/2018,Midfielder,Arsenal,2164,1243,921,Germany,26,14,10,4,3,1,8,6,2,0,0,8,7,1,35,16,19,4,0,0.5,0.33,0.17,0.22,0.1,541,1.46,62,83,541,271,0.17,107,13,-1,6
Michael Carrick,39,365122800,Premier League,2017/2018,Midfielder,Manchester United,109,85,24,England,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,-1,-1,-1,17
Michael Folivi,22,888364800,Premier League,2017/2018,Forward,Watford,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Hefele,30,652143600,Premier League,2017/2018,Defender,Huddersfield Town,31,0,31,Germany,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2.9,31,16,31,0,2.9,-1,-1,-1,17
Michael Keane,27,726710400,Premier League,2017/2018,Defender,Everton,2561,1270,1291,England,30,14,15,0,0,0,1,1,0,0,0,8,6,2,43,17,26,3,0,0.04,0.04,0,0,0,0,1.51,60,85,854,2561,0.11,323,214,137,27
Michael Obafemi,20,962838000,Premier League,2017/2018,Forward,Southampton,8,8,0,Republic of Ireland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,17
Michail Antonio,30,638578800,Premier League,2017/2018,Midfielder,West Ham United,1357,707,650,England,21,10,6,3,0,3,1,1,0,0,0,8,6,2,22,8,14,1,0,0.27,0.07,0.2,0,0.42,452,1.46,62,65,1357,1357,0.07,93,174,-1,5
Michel Vorm,36,435452400,Premier League,2017/2018,Goalkeeper,Tottenham Hotspur,90,0,90,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,16
