full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Kagisho Evidence Dikgacoi,35,470102400,Premier League,2013/2014,Midfielder,Crystal Palace,1957,892,1065,South Africa,26,12,13,0,0,0,0,0,0,0,0,9,5,4,21,10,11,4,1,0,0,0,0,0,0,0.97,93,75,391,0,0.23,400,421,-1,27
Karim El Ahmadi Al Aroos,35,475632000,Premier League,2013/2014,Midfielder,Aston Villa,2188,1052,1136,Morocco,31,13,13,2,1,1,1,0,1,0,0,7,4,3,36,16,20,7,0,0.12,0.04,0.08,0.09,0.08,1094,1.48,61,71,313,2188,0.29,186,228,-1,8
Keiren Westwood,35,467334000,Premier League,2013/2014,Goalkeeper,Sunderland,853,450,403,Republic of Ireland,10,5,5,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,2.11,43,85,0,0,0,318,341,172,23
Kelvin Davis,43,212799600,Premier League,2013/2014,Goalkeeper,Southampton,180,90,90,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,2.5,36,90,0,0,0,-1,-1,-1,18
Kemar Roofe,27,726278400,Premier League,2013/2014,Midfielder,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kenwyne Jones,35,465778800,Premier League,2013/2014,Forward,Cardiff City,963,642,321,Trinidad and Tobago,18,7,3,1,1,0,1,1,0,0,0,4,3,1,18,10,8,0,0,0.19,0.09,0.09,0.14,0,963,1.68,54,54,0,963,0,175,142,-1,7
Kevin De Bruyne,29,678063600,Premier League,2013/2014,Midfielder,Chelsea,132,72,60,Belgium,3,1,1,0,0,0,1,1,0,0,0,3,2,1,0,0,0,1,0,0.68,0.68,0,0,0,0,0,0,44,132,132,0.68,-1,-1,-1,25
Kevin McNaughton,38,399337200,Premier League,2013/2014,Defender,Cardiff City,281,0,281,Scotland,5,0,3,0,0,0,0,0,0,0,0,1,0,1,7,0,7,0,0,0,0,0,0,0,0,2.24,40,56,0,0,0,307,290,175,14
Kevin Mirallas,32,560386800,Premier League,2013/2014,Forward,Everton,2334,1175,1159,Belgium,32,14,14,8,6,2,8,7,1,0,0,11,7,4,25,11,14,6,0,0.62,0.31,0.31,0.46,0.16,292,0.96,93,73,389,292,0.23,51,22,-1,2
Kevin Nolan,38,393721200,Premier League,2013/2014,Midfielder,West Ham United,2694,1404,1290,England,33,17,16,7,5,2,5,3,2,0,0,12,6,6,34,18,16,9,2,0.4,0.17,0.23,0.32,0.14,385,1.14,79,82,245,539,0.37,77,80,-1,1
Kevin Phillips,47,112402800,Premier League,2013/2014,Forward,Crystal Palace,77,45,32,England,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,-1,-1,-1,23
Kévin Théophile-Catherine,30,625532400,Premier League,2013/2014,Defender,Cardiff City,2355,1185,1170,France,28,13,13,0,0,0,0,0,0,0,0,6,3,3,44,20,24,3,0,0,0,0,0,0,0,1.68,54,84,785,0,0.11,278,281,144,16
Kieran Gibbs,30,622767600,Premier League,2013/2014,Defender,Arsenal,2054,922,1132,England,28,11,13,0,0,0,1,1,0,0,0,11,6,5,16,6,10,3,1,0.04,0.04,0,0,0,0,0.7,128,73,514,2054,0.18,357,217,7,25
Kieran Richardson,35,467161200,Premier League,2013/2014,Defender,Fulham,2380,1146,1234,England,31,13,15,4,2,2,3,2,1,0,0,4,3,1,51,22,29,5,0,0.26,0.11,0.15,0.16,0.15,595,1.93,47,77,476,793,0.19,120,132,165,3
Kim Källström,38,398991600,Premier League,2013/2014,Midfielder,Arsenal,128,128,0,Sweden,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.7,128,43,128,0,0.7,-1,-1,-1,18
Kolo Habib Touré,39,353808000,Premier League,2013/2014,Defender,Liverpool,1438,692,746,Côte d'Ivoire,20,7,8,0,0,0,1,1,0,0,0,4,3,1,20,6,14,2,0,0.06,0.06,0,0,0,0,1.25,72,72,719,1438,0.13,426,202,72,20
Konstantinos Mitroglou,32,574128000,Premier League,2013/2014,Forward,Fulham,151,0,151,Greece,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3.58,25,50,0,0,0,-1,-1,-1,23
Kyle Bartley,29,674866800,Premier League,2013/2014,Defender,Swansea City,90,0,90,England,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,45,0,0,0,-1,-1,-1,26
Kyle Naughton,31,595209600,Premier League,2013/2014,Defender,Tottenham Hotspur,1744,923,821,England,22,10,9,0,0,0,0,0,0,0,0,7,4,3,28,13,15,6,0,0,0,0,0,0,0,1.44,62,79,291,0,0.31,377,385,121,24
Kyle Walker,30,643849200,Premier League,2013/2014,Defender,Tottenham Hotspur,2298,1038,1260,England,26,12,14,1,1,0,2,1,1,0,0,10,5,5,35,18,17,5,0,0.12,0.08,0.04,0.09,0,2298,1.37,66,88,460,1149,0.2,246,161,102,7
Lacina Traoré,30,643158000,Premier League,2013/2014,Forward,Everton,1,0,1,Côte d'Ivoire,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,23
Larnell Cole,27,731635200,Premier League,2013/2014,Midfielder,Fulham,10,0,10,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,22
Lasse Vigen Christensen,26,776905200,Premier League,2013/2014,Midfielder,Fulham,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Laurent Koscielny,35,495154800,Premier League,2013/2014,Defender,Arsenal,2742,1394,1348,France,32,16,16,2,2,0,0,0,0,0,0,16,10,6,25,6,19,3,1,0.07,0,0.07,0.13,0,1371,0.82,110,86,914,0,0.1,197,343,19,9
Leandro Bacuna,29,682729200,Premier League,2013/2014,Midfielder,Aston Villa,2596,1345,1251,Curaçao,35,14,14,5,4,1,1,1,0,0,0,9,4,5,42,21,21,6,0,0.21,0.03,0.17,0.27,0.07,519,1.46,62,74,433,2596,0.21,111,239,-1,3
Lee Camp,36,461977200,Premier League,2013/2014,Goalkeeper,West Bromwich Albion,0,0,0,Northern Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lee Cattermole,32,574905600,Premier League,2013/2014,Midfielder,Sunderland,1758,776,982,England,24,10,11,1,0,1,0,0,0,0,0,6,3,3,27,11,16,6,1,0.05,0,0.05,0,0.09,1758,1.38,65,73,251,0,0.36,235,255,-1,13
Lee Lucas,28,708130800,Premier League,2013/2014,Midfielder,Swansea City,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Leighton Baines,35,471571200,Premier League,2013/2014,Defender,Everton,2840,1400,1440,England,32,16,16,5,2,3,4,3,1,3,0,13,7,6,32,15,17,6,0,0.29,0.13,0.16,0.13,0.19,568,1.01,89,89,473,710,0.19,116,113,30,5
Leo Chambers,25,807577200,Premier League,2013/2014,Defender,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Leon Britton,38,400978800,Premier League,2013/2014,Midfielder,Swansea City,2023,1209,814,England,25,14,9,0,0,0,1,1,0,0,0,6,5,1,30,14,16,2,0,0.04,0.04,0,0,0,0,1.33,67,81,1012,2023,0.09,412,222,-1,24
Leon Osman,39,358902000,Premier League,2013/2014,Midfielder,Everton,2173,1116,1057,England,38,15,12,3,1,2,3,1,2,0,0,15,8,7,22,12,10,4,0,0.25,0.12,0.12,0.08,0.17,724,0.91,99,57,543,724,0.17,147,118,-1,9
Leroy Fer,30,631497600,Premier League,2013/2014,Midfielder,Norwich City,2465,1248,1217,Netherlands,29,14,14,3,1,2,1,1,0,0,0,10,7,3,40,12,28,7,1,0.15,0.04,0.11,0.07,0.15,822,1.46,62,85,352,2465,0.26,151,219,-1,3
Leroy Lita,35,473040000,Premier League,2013/2014,Forward,Swansea City,34,27,7,England,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.65,34,17,0,0,0,-1,-1,-1,13
Lewis Baker,25,798764400,Premier League,2013/2014,Midfielder,Chelsea,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lewis Holtby,30,653612400,Premier League,2013/2014,Midfielder,Fulham,1491,733,758,Germany,26,8,9,2,0,2,3,1,2,0,0,7,4,3,31,16,15,3,0,0.3,0.18,0.12,0,0.24,746,1.87,48,57,497,497,0.18,142,73,-1,7
Lewis Price,36,459039600,Premier League,2013/2014,Goalkeeper,Crystal Palace,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Liam Agnew,25,797554800,Premier League,2013/2014,Midfielder,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Liam Bridcutt,31,610585200,Premier League,2013/2014,Midfielder,Sunderland,847,381,466,Scotland,12,4,5,0,0,0,0,0,0,0,0,5,3,2,19,7,12,4,0,0,0,0,0,0,0,2.02,45,71,212,0,0.43,265,257,-1,15
Liam O'Neil,27,744073200,Premier League,2013/2014,Defender,West Bromwich Albion,15,7,8,England,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,15,5,0,0,0,-1,-1,-1,27
Liam Ridgewell,36,459212400,Premier League,2013/2014,Defender,West Bromwich Albion,2871,1385,1486,England,33,16,17,1,1,0,2,0,2,0,0,6,3,3,46,19,27,6,0,0.09,0.06,0.03,0.06,0,2871,1.44,62,87,479,1436,0.19,261,192,120,14
Liam Rosenior,36,458175600,Premier League,2013/2014,Defender,Hull City,1988,972,1016,England,29,10,12,1,1,0,2,1,1,0,0,10,8,2,27,9,18,5,0,0.14,0.09,0.05,0.09,0,1988,1.22,74,69,398,994,0.23,225,145,68,15
Libor Kozák,31,612486000,Premier League,2013/2014,Forward,Aston Villa,780,382,398,Czech Republic,14,4,4,4,1,3,0,0,0,0,0,5,2,3,9,4,5,1,0,0.46,0,0.46,0.24,0.68,195,1.04,87,56,780,0,0.12,27,299,-1,5
Lloyd Isgrove,27,726796800,Premier League,2013/2014,Midfielder,Southampton,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Loïc Rémy,33,536544000,Premier League,2013/2014,Forward,Newcastle United,2103,1049,1054,France,26,11,13,14,8,6,3,3,0,0,1,8,4,4,26,12,14,3,1,0.73,0.13,0.6,0.69,0.51,150,1.11,81,81,526,701,0.17,14,114,-1,1
Ľubomír Šatka,24,817862400,Premier League,2013/2014,Defender,Newcastle United,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lucas Leiva,33,537148800,Premier League,2013/2014,Midfielder,Liverpool,1870,772,1098,Brazil,27,8,12,0,0,0,0,0,0,0,0,8,5,3,27,5,22,6,0,0,0,0,0,0,0,1.3,69,69,312,0,0.29,348,344,-1,22
Luciano Becchio,36,441417600,Premier League,2013/2014,Forward,Norwich City,53,53,0,Argentina,5,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,20
Luis Alberto,27,717634800,Premier League,2013/2014,Midfielder,Liverpool,135,81,54,Spain,9,0,0,0,0,0,1,0,1,0,0,3,2,1,3,2,1,0,0,0.67,0.67,0,0,0,0,2,45,15,0,135,0,-1,-1,-1,16
Luís Carlos Almeida da Cunha,33,532569600,Premier League,2013/2014,Midfielder,Manchester United,560,369,191,Portugal,11,5,2,0,0,0,0,0,0,0,0,1,0,1,10,7,3,0,0,0,0,0,0,0,0,1.61,56,51,0,0,0,309,256,-1,18
Luis Suárez,33,538444800,Premier League,2013/2014,Forward,Liverpool,2964,1434,1530,Uruguay,33,16,17,31,17,14,12,6,6,0,0,7,4,3,46,16,30,6,0,1.31,0.36,0.94,1.07,0.82,96,1.4,64,90,494,247,0.18,2,12,-1,1
Lukas Podolski,35,486687600,Premier League,2013/2014,Forward,Arsenal,1170,627,543,Germany,20,7,7,8,3,5,2,2,0,0,0,8,5,3,10,3,7,0,0,0.77,0.15,0.62,0.43,0.83,146,0.77,117,59,0,585,0,10,91,-1,3
Luke Daniels,32,568339200,Premier League,2013/2014,Goalkeeper,West Bromwich Albion,12,0,12,England,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,22
Luke Garbutt,27,737938800,Premier League,2013/2014,Defender,Everton,0,0,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luke Shaw,25,805503600,Premier League,2013/2014,Defender,Southampton,2994,1418,1576,England,35,17,18,0,0,0,1,1,0,0,0,14,6,8,35,16,19,4,0,0.03,0.03,0,0,0,0,1.05,86,86,749,2994,0.12,337,249,37,23
Luuk de Jong,30,651711600,Premier League,2013/2014,Forward,Newcastle United,670,343,327,Netherlands,12,5,3,0,0,0,1,1,0,0,0,2,2,0,15,7,8,0,0,0.13,0.13,0,0,0,0,2.01,45,56,0,670,0,266,115,-1,25
Maarten Stekelenburg,37,401497200,Premier League,2013/2014,Goalkeeper,Fulham,1682,706,976,Netherlands,19,8,11,0,0,0,0,0,0,0,0,2,1,1,42,19,23,0,0,0,0,0,0,0,0,2.25,40,89,0,0,0,324,318,176,29
Magaye Serigne Falilou Dit Nelson Gueye,30,647218800,Premier League,2013/2014,Forward,Everton,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Magnus Wolff Eikrem,30,650070000,Premier League,2013/2014,Midfielder,Cardiff City,199,183,16,Norway,6,1,0,0,0,0,1,0,1,0,0,1,1,0,6,4,2,0,0,0.45,0.45,0,0,0,0,2.71,33,33,0,199,0,-1,-1,-1,13
Mahamadou Diarra,39,358988400,Premier League,2013/2014,Midfielder,Fulham,338,174,164,Mali,4,2,2,0,0,0,0,0,0,0,0,1,1,0,6,2,4,1,0,0,0,0,0,0,0,1.6,56,85,338,0,0.27,428,428,-1,39
Mamadou Sakho,30,634867200,Premier League,2013/2014,Defender,Liverpool,1480,607,873,France,18,7,10,1,1,0,0,0,0,0,0,1,0,1,24,7,17,0,0,0.06,0,0.06,0.15,0,1480,1.46,62,82,0,0,0,218,271,126,10
Mapou Yanga-Mbiwa,31,611190000,Premier League,2013/2014,Defender,Newcastle United,1499,737,762,France,23,9,8,0,0,0,0,0,0,0,0,6,4,2,22,7,15,6,1,0,0,0,0,0,0,1.32,68,65,214,0,0.42,393,390,86,24
Marc Albrighton,30,627350400,Premier League,2013/2014,Midfielder,Aston Villa,968,582,386,England,19,5,4,0,0,0,4,3,1,0,0,5,3,2,16,7,9,4,0,0.37,0.37,0,0,0,0,1.49,61,51,242,242,0.37,288,11,-1,15
Marc Muniesa,28,701654400,Premier League,2013/2014,Defender,Stoke City,826,390,436,Spain,13,3,4,0,0,0,0,0,0,0,0,2,1,1,13,4,9,0,0,0,0,0,0,0,0,1.42,64,64,0,0,0,354,350,117,16
Marc Wilson,33,556153200,Premier League,2013/2014,Defender,Stoke City,2691,1450,1241,Republic of Ireland,33,16,14,0,0,0,0,0,0,0,0,8,6,2,33,15,18,7,1,0,0,0,0,0,0,1.1,82,82,336,0,0.27,351,348,49,20
Marco Borriello,38,393202800,Premier League,2013/2014,Forward,West Ham United,88,44,44,Italy,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,-1,-1,-1,19
Marco van Ginkel,27,723168000,Premier League,2013/2014,Midfielder,Chelsea,12,12,0,Netherlands,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,24
Marcos Alonso,29,662342400,Premier League,2013/2014,Defender,Sunderland,1440,720,720,Spain,16,8,8,0,0,0,1,1,0,0,0,6,4,2,21,7,14,6,1,0.06,0.06,0,0,0,0,1.31,69,90,240,1440,0.38,311,191,83,16
Marcus Bettinelli,28,706662000,Premier League,2013/2014,Goalkeeper,Fulham,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mark Bunn,35,469411200,Premier League,2013/2014,Goalkeeper,Norwich City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mark Hudson,38,386290800,Premier League,2013/2014,Defender,Cardiff City,147,78,69,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1.84,49,74,0,0,0,-1,-1,-1,19
Mark Noble,33,547426800,Premier League,2013/2014,Midfielder,West Ham United,3344,1695,1649,England,38,19,19,3,2,1,4,2,2,2,0,14,7,7,45,23,22,8,1,0.19,0.11,0.08,0.11,0.05,1115,1.21,74,88,418,836,0.22,183,130,-1,5
Mark Schwarzer,47,87174000,Premier League,2013/2014,Goalkeeper,Chelsea,360,180,180,Australia,4,2,2,0,0,0,0,0,0,0,0,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0.75,120,90,0,0,0,380,374,13,22
Marko Arnautović,31,608943600,Premier League,2013/2014,Forward,Stoke City,2258,1357,901,Austria,30,16,11,4,2,2,7,6,1,1,0,8,7,1,26,14,12,3,0,0.44,0.28,0.16,0.13,0.2,565,1.04,87,75,753,323,0.12,113,31,-1,5
Markus Rosenberg,37,401929200,Premier League,2013/2014,Forward,West Bromwich Albion,89,22,67,Sweden,4,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1.01,89,22,0,0,0,-1,-1,-1,26
Marouane Chamakh,36,442540800,Premier League,2013/2014,Forward,Crystal Palace,2308,1279,1029,Morocco,32,14,13,5,3,2,2,1,1,1,0,8,6,2,38,17,21,9,0,0.27,0.08,0.19,0.21,0.17,462,1.48,61,72,256,1154,0.35,103,164,-1,3
Marouane Fellaini,32,564537600,Premier League,2013/2014,Midfielder,Manchester United,1375,634,741,Belgium,19,7,8,0,0,0,1,1,0,0,0,8,3,5,15,7,8,2,0,0.07,0.07,0,0,0,0,0.98,92,72,688,1375,0.13,330,172,-1,19
Martín Gastón Demichelis,39,346118400,Premier League,2013/2014,Defender,Manchester City,2430,1170,1260,Argentina,27,13,14,2,2,0,1,1,0,0,0,12,7,5,21,8,13,6,0,0.11,0.04,0.07,0.15,0,1215,0.78,116,90,405,2430,0.22,198,214,16,11
Martin Kelly,30,641170800,Premier League,2013/2014,Defender,Liverpool,108,92,16,England,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1.67,54,22,0,0,0,-1,-1,-1,15
Martin Olsson,32,579826800,Premier League,2013/2014,Defender,Norwich City,2965,1435,1530,Sweden,34,16,17,0,0,0,1,1,0,0,0,11,7,4,54,15,39,2,0,0.03,0.03,0,0,0,0,1.64,55,87,1483,2965,0.06,369,234,141,18
Martin Škrtel,35,471916800,Premier League,2013/2014,Defender,Liverpool,3222,1602,1620,Slovakia,36,18,18,7,4,3,1,0,1,0,0,8,5,3,49,17,32,6,0,0.22,0.03,0.2,0.22,0.17,460,1.37,66,90,537,3222,0.17,98,253,104,5
Marvin Emnes,32,580690800,Premier League,2013/2014,Forward,Swansea City,136,64,72,Netherlands,7,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,2,0,0.66,0,0.66,0,1.25,136,0.66,136,19,68,0,1.32,-1,-1,-1,12
Mason Springthorpe,25,783648000,Premier League,2013/2014,Goalkeeper,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Massadio Haïdara,27,723254400,Premier League,2013/2014,Defender,Newcastle United,425,194,231,France,11,1,2,0,0,0,0,0,0,0,0,2,1,1,12,3,9,2,0,0,0,0,0,0,0,2.54,35,39,213,0,0.42,313,286,178,15
Matěj Vydra,28,704674800,Premier League,2013/2014,Forward,West Bromwich Albion,667,368,299,Czech Republic,23,4,3,3,3,0,3,2,1,0,0,4,2,2,11,7,4,0,0,0.81,0.4,0.4,0.73,0,222,1.48,61,29,0,222,0,33,6,-1,6
Mathieu Debuchy,35,491353200,Premier League,2013/2014,Defender,Newcastle United,2494,1235,1259,France,29,13,15,1,0,1,2,1,1,0,0,9,5,4,39,17,22,9,1,0.11,0.07,0.04,0,0.07,2494,1.41,64,86,249,1247,0.36,243,168,110,8
Mathieu Flamini,36,447465600,Premier League,2013/2014,Midfielder,Arsenal,1604,750,854,France,27,8,10,2,1,1,0,0,0,0,0,11,6,5,21,5,16,9,1,0.11,0,0.11,0.12,0.11,802,1.18,76,59,160,0,0.56,154,287,-1,14
Matija Nastasić,27,733276800,Premier League,2013/2014,Defender,Manchester City,1028,552,476,Serbia,13,6,5,1,1,0,0,0,0,0,0,5,4,1,8,2,6,4,0,0.09,0,0.09,0.16,0,1028,0.7,129,79,257,0,0.35,174,261,9,15
Mats Møller Dæhli,25,794102400,Premier League,2013/2014,Midfielder,Cardiff City,624,336,288,Norway,13,3,2,1,0,1,0,0,0,0,0,2,1,1,10,6,4,0,0,0.14,0,0.14,0,0.31,624,1.44,62,48,0,0,0,128,309,-1,11
Matt Fryatt,34,510364800,Premier League,2013/2014,Forward,Hull City,216,125,91,England,10,0,0,2,1,1,0,0,0,0,0,1,1,0,5,2,3,0,0,0.83,0,0.83,0.72,0.99,108,2.08,43,22,0,0,0,-1,-1,-1,11
Matt Jarvis,34,517100400,Premier League,2013/2014,Midfielder,West Ham United,1950,1011,939,England,32,13,10,2,1,1,3,2,1,0,0,13,7,6,24,14,10,1,0,0.23,0.14,0.09,0.09,0.1,975,1.11,81,61,1950,650,0.05,169,100,-1,8
Matt Targett,25,811378800,Premier League,2013/2014,Defender,Southampton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matthew Briggs,29,668217600,Premier League,2013/2014,Defender,Fulham,87,0,87,Guyana,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.03,87,44,0,0,0,-1,-1,-1,32
Matthew Connolly,32,559436400,Premier League,2013/2014,Defender,Cardiff City,270,180,90,England,3,2,1,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,0,0,0,0,0,0,0,1,90,90,135,0,0.67,-1,-1,-1,30
Matthew Etherington,39,366591600,Premier League,2013/2014,Midfielder,Stoke City,418,157,261,England,11,2,3,0,0,0,0,0,0,0,0,3,2,1,6,2,4,0,0,0,0,0,0,0,0,1.29,70,38,0,0,0,352,349,-1,19
Matthew Lowton,31,613350000,Premier League,2013/2014,Defender,Aston Villa,1661,832,829,England,23,10,8,0,0,0,3,3,0,0,0,3,1,2,32,17,15,4,0,0.16,0.16,0,0,0,0,1.73,52,72,415,554,0.22,361,88,150,25
Matthew Taylor,38,375667200,Premier League,2013/2014,Midfielder,West Ham United,1412,702,710,England,20,8,8,0,0,0,0,0,0,0,0,7,3,4,19,11,8,3,0,0,0,0,0,0,0,1.21,74,71,471,0,0.19,303,307,-1,22
Maya Yoshida,32,588380400,Premier League,2013/2014,Defender,Southampton,632,270,362,Japan,8,3,4,1,0,1,0,0,0,0,0,3,0,3,10,7,3,0,0,0.14,0,0.14,0,0.25,632,1.42,63,79,0,0,0,132,285,111,10
Maynor Alexis Figueroa Róchez,37,420678000,Premier League,2013/2014,Defender,Hull City,2716,1412,1304,Honduras,32,17,14,0,0,0,0,0,0,0,0,9,7,2,41,16,25,6,0,0,0,0,0,0,0,1.36,66,85,453,0,0.2,382,376,98,17
Mesut Özil,31,592873200,Premier League,2013/2014,Midfielder,Arsenal,2149,1034,1115,Germany,26,12,13,5,5,0,9,4,5,0,0,13,9,4,22,3,19,0,0,0.59,0.38,0.21,0.44,0,430,0.92,98,83,0,239,0,93,9,-1,4
Micah Richards,32,583110000,Premier League,2013/2014,Defender,Manchester City,161,0,161,England,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.12,81,81,0,0,0,-1,-1,-1,22
Michael Carrick,39,365122800,Premier League,2013/2014,Midfielder,Manchester United,2411,1275,1136,England,29,14,12,1,1,0,0,0,0,0,0,10,5,5,28,14,14,5,0,0.04,0,0.04,0.07,0,2411,1.05,86,83,482,0,0.19,241,414,-1,11
Michael Dawson,36,437961600,Premier League,2013/2014,Defender,Tottenham Hotspur,2838,1350,1488,England,32,15,16,0,0,0,0,0,0,0,0,13,8,5,39,18,21,7,0,0,0,0,0,0,0,1.24,73,89,405,0,0.22,376,426,70,26
Michael Essien,37,407721600,Premier League,2013/2014,Midfielder,Chelsea,147,136,11,Ghana,5,2,0,0,0,0,0,0,0,0,0,3,0,3,2,2,0,2,0,0,0,0,0,0,0,1.22,74,29,74,0,1.22,-1,-1,-1,19
Michael Keane,27,726710400,Premier League,2013/2014,Defender,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michael Turner,36,437184000,Premier League,2013/2014,Defender,Norwich City,1944,900,1044,England,22,10,12,0,0,0,0,0,0,0,0,6,2,4,37,15,22,7,0,0,0,0,0,0,0,1.71,53,88,278,0,0.32,367,363,147,23
Michel Vorm,36,435452400,Premier League,2013/2014,Goalkeeper,Swansea City,2340,1170,1170,Netherlands,26,13,13,0,0,0,0,0,0,0,0,7,5,2,30,12,18,3,1,0,0,0,0,0,0,1.15,78,90,585,0,0.15,410,406,54,18
