full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Jonathan Walters,36,432860400,Premier League,2016/2017,Forward,Stoke City,1296,700,596,Republic of Ireland,23,7,6,4,3,1,2,1,1,1,0,7,4,3,21,9,12,1,0,0.42,0.14,0.28,0.39,0.15,324,1.46,62,56,1296,648,0.07,59,99,-1,4
Jonjoe Kenny,23,858384000,Premier League,2016/2017,Defender,Everton,12,0,12,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,23
Jonny Evans,32,568166400,Premier League,2016/2017,Defender,West Bromwich Albion,2638,1290,1348,Northern Ireland,31,15,15,2,1,1,1,0,1,0,0,4,2,2,38,18,20,8,0,0.1,0.03,0.07,0.07,0.07,1319,1.3,69,85,330,2638,0.27,189,240,77,9
Jordan Ayew,29,684543600,Premier League,2016/2017,Forward,Swansea City,864,470,394,Ghana,14,5,4,1,1,0,3,3,0,0,0,5,4,1,7,1,6,1,0,0.42,0.31,0.1,0.19,0,864,0.73,123,62,864,288,0.1,164,18,-1,7
Jordan Henderson,30,645577200,Premier League,2016/2017,Midfielder,Liverpool,2118,1038,1080,England,24,12,12,1,0,1,4,1,3,0,0,7,4,3,27,11,16,8,0,0.21,0.17,0.04,0,0.08,2118,1.15,78,88,265,530,0.34,224,76,-1,12
Jordan Pickford,26,762998400,Premier League,2016/2017,Goalkeeper,Sunderland,2610,1260,1350,England,29,14,15,0,0,0,0,0,0,0,0,4,3,1,45,22,23,0,0,0,0,0,0,0,0,1.55,58,90,0,0,0,420,420,122,19
Jordan Rhodes,30,634176000,Premier League,2016/2017,Forward,Middlesbrough,208,50,158,Scotland,6,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0.87,104,35,0,0,0,-1,-1,-1,17
Jordi Amat,28,701136000,Premier League,2016/2017,Defender,Swansea City,1407,630,777,Spain,17,7,8,0,0,0,0,0,0,0,0,2,1,1,34,15,19,5,0,0,0,0,0,0,0,2.17,41,83,281,0,0.32,340,362,165,24
Jordon Ibe,24,818380800,Premier League,2016/2017,Midfielder,AFC Bournemouth,1056,586,470,England,25,7,6,0,0,0,0,0,0,0,0,4,4,0,18,9,9,0,0,0,0,0,0,0,0,1.53,59,42,0,0,0,382,412,-1,24
Jordon Mutch,28,691632000,Premier League,2016/2017,Midfielder,Crystal Palace,49,0,49,England,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,25
Jordy Clasie,29,677977200,Premier League,2016/2017,Midfielder,Southampton,1026,318,708,Netherlands,16,4,8,1,0,1,1,0,1,0,0,5,4,1,14,3,11,3,0,0.18,0.09,0.09,0,0.13,1026,1.23,73,64,342,1026,0.26,173,152,-1,12
Jose Fonte,36,440899200,Premier League,2016/2017,Defender,West Ham United,2935,1405,1530,Portugal,33,16,17,0,0,0,0,0,0,0,0,11,7,4,42,19,23,4,0,0,0,0,0,0,0,1.29,70,89,734,0,0.12,400,404,75,15
José Holebas,36,457138800,Premier League,2016/2017,Defender,Watford,2910,1473,1437,Greece,33,17,16,2,0,2,4,4,0,0,0,7,5,2,59,27,32,14,0,0.19,0.12,0.06,0,0.13,1455,1.82,49,88,208,728,0.43,211,121,152,8
José Leonardo Ulloa,34,522716400,Premier League,2016/2017,Forward,Leicester City,435,80,355,Argentina,16,0,3,1,0,1,0,0,0,0,0,5,3,2,3,0,3,0,0,0.21,0,0.21,0,0.25,435,0.62,145,27,0,0,0,91,353,-1,15
José Ramiro Funes Mori,29,668131200,Premier League,2016/2017,Defender,Everton,1536,813,723,Argentina,23,8,8,0,0,0,1,1,0,0,0,10,7,3,16,4,12,0,0,0.06,0.06,0,0,0,0,0.94,96,67,0,1536,0,313,208,37,24
Josh Clackstone,24,843001200,Premier League,2016/2017,Defender,Hull City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Josh Harrop,24,818985600,Premier League,2016/2017,Midfielder,Manchester United,90,90,0,England,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,90,0,0,90,0,0,0,-1,-1,-1,13
Josh Maja,21,914716800,Premier League,2016/2017,Forward,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Josh Onomah,23,862095600,Premier League,2016/2017,Forward,Tottenham Hotspur,17,17,0,England,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,20
Josh Robson,22,886464000,Premier League,2016/2017,Forward,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Josh Tymon,21,927327600,Premier League,2016/2017,Defender,Hull City,325,191,134,England,5,2,2,0,0,0,0,0,0,0,0,2,1,1,8,6,2,1,0,0,0,0,0,0,0,2.22,41,65,325,0,0.28,342,347,168,23
Joshua King,28,695433600,Premier League,2016/2017,Forward,AFC Bournemouth,2721,1418,1303,Norway,36,17,14,16,7,9,2,2,0,2,1,9,5,4,49,22,27,1,0,0.6,0.07,0.53,0.44,0.62,170,1.62,56,76,2721,1361,0.03,15,187,-1,1
Joshua Sims,23,859507200,Premier League,2016/2017,Midfielder,Southampton,206,132,74,England,7,1,0,0,0,0,1,1,0,0,0,3,2,1,1,0,1,0,0,0.44,0.44,0,0,0,0,0.44,206,29,0,206,0,-1,-1,-1,16
Juan Camilo Zúñiga Mosquera,34,503366400,Premier League,2016/2017,Defender,Watford,812,368,444,Colombia,21,3,3,1,1,0,0,0,0,0,0,5,3,2,13,6,7,1,0,0.11,0,0.11,0.24,0,812,1.44,62,39,812,0,0.11,152,407,101,11
Juan Mata,32,578185200,Premier League,2016/2017,Midfielder,Manchester United,1626,768,858,Spain,25,9,10,6,3,3,3,2,1,0,0,8,4,4,15,4,11,3,0,0.5,0.17,0.33,0.35,0.31,271,0.83,108,65,542,542,0.17,44,81,-1,2
Julián Speroni,41,295830000,Premier League,2016/2017,Goalkeeper,Crystal Palace,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Julien De Sart,25,788140800,Premier League,2016/2017,Midfielder,Middlesbrough,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Julien Ngoy,22,878428800,Premier League,2016/2017,Forward,Stoke City,44,18,26,Belgium,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,14
Junior Stanislas,30,628041600,Premier League,2016/2017,Midfielder,AFC Bournemouth,1476,793,683,England,21,10,8,7,5,2,5,2,3,2,0,6,3,3,27,12,15,1,0,0.73,0.3,0.43,0.57,0.26,211,1.65,55,70,1476,295,0.06,31,20,-1,2
Kamil Grosicki,32,581727600,Premier League,2016/2017,Forward,Hull City,1145,616,529,Poland,15,6,6,0,0,0,3,3,0,0,0,3,2,1,21,8,13,1,0,0.24,0.24,0,0,0,0,1.65,55,76,1145,382,0.08,291,44,-1,26
Kane Wilson,20,952732800,Premier League,2016/2017,Defender,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kasper Schmeichel,33,531532800,Premier League,2016/2017,Goalkeeper,Leicester City,2667,1317,1350,Denmark,30,15,15,0,0,0,0,0,0,0,0,8,6,2,45,16,29,1,0,0,0,0,0,0,0,1.52,59,89,2667,0,0.03,343,348,117,18
Kelechi Iheanacho,23,844297200,Premier League,2016/2017,Forward,Manchester City,526,301,225,Nigeria,20,3,2,4,2,2,3,1,2,0,0,6,3,3,6,1,5,0,0,1.2,0.51,0.68,0.6,0.8,132,1.03,88,26,0,175,0,6,8,-1,7
Keshi Anderson,25,797122800,Premier League,2016/2017,Forward,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kevin De Bruyne,29,678063600,Premier League,2016/2017,Midfielder,Manchester City,2885,1534,1351,Belgium,36,18,15,6,4,2,18,9,9,0,1,12,5,7,31,13,18,4,0,0.75,0.56,0.19,0.23,0.13,481,0.97,93,80,721,160,0.12,97,6,-1,4
Kevin Long,30,650934000,Premier League,2016/2017,Defender,Burnley,270,180,90,Republic of Ireland,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,16
Kevin Mirallas,32,560386800,Premier League,2016/2017,Forward,Everton,2080,966,1114,Belgium,35,10,13,4,2,2,6,4,2,0,0,11,7,4,23,8,15,2,0,0.43,0.26,0.17,0.19,0.16,520,1,90,59,1040,347,0.09,108,34,-1,4
Kevin Stewart,27,747356400,Premier League,2016/2017,Midfielder,Liverpool,16,14,2,England,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,19
Kevin Wimmer,27,721785600,Premier League,2016/2017,Defender,Tottenham Hotspur,357,41,316,Austria,5,0,4,0,0,0,0,0,0,0,0,1,1,0,3,0,3,3,0,0,0,0,0,0,0,0.76,119,71,119,0,0.76,277,282,20,14
Kieran Gibbs,30,622767600,Premier League,2016/2017,Defender,Arsenal,702,416,286,England,11,5,3,0,0,0,1,0,1,0,0,7,6,1,3,0,3,3,0,0.13,0.13,0,0,0,0,0.38,234,64,234,702,0.38,379,114,2,20
Kieran O'Hara,24,830127600,Premier League,2016/2017,Goalkeeper,Manchester United,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kieran Trippier,30,653698800,Premier League,2016/2017,Defender,Tottenham Hotspur,564,274,290,England,12,3,3,0,0,0,5,1,4,0,0,4,2,2,2,1,1,1,0,0.8,0.8,0,0,0,0,0.32,282,47,564,113,0.16,305,2,1,15
Kristoffer Nordfeldt,31,614559600,Premier League,2016/2017,Goalkeeper,Swansea City,90,90,0,Sweden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,17
Kurt Zouma,25,783216000,Premier League,2016/2017,Defender,Chelsea,246,143,103,France,9,2,1,0,0,0,1,1,0,0,0,1,0,1,6,4,2,0,0,0.37,0.37,0,0,0,0,2.2,41,27,0,246,0,-1,-1,-1,24
Kyle Naughton,31,595209600,Premier League,2016/2017,Defender,Swansea City,2718,1417,1301,England,31,16,15,1,0,1,0,0,0,0,0,7,5,2,45,23,22,5,0,0.03,0,0.03,0,0.07,2718,1.49,60,88,544,0,0.17,247,361,114,11
Kyle Walker,30,643849200,Premier League,2016/2017,Defender,Tottenham Hotspur,2704,1374,1330,England,33,16,15,0,0,0,5,3,2,0,0,15,11,4,20,6,14,8,0,0.17,0.17,0,0,0,0,0.67,135,82,338,541,0.27,322,78,14,22
Lamine Koné,31,602294400,Premier League,2016/2017,Defender,Sunderland,2545,1261,1284,Côte d'Ivoire,30,14,15,1,0,1,0,0,0,0,0,5,3,2,42,23,19,4,0,0.04,0,0.04,0,0.07,2545,1.49,61,85,636,0,0.14,239,415,113,4
Laurent Koscielny,35,495154800,Premier League,2016/2017,Defender,Arsenal,2824,1320,1504,France,33,16,17,2,1,1,0,0,0,0,0,10,7,3,34,10,24,5,1,0.06,0,0.06,0.07,0.06,1412,1.08,83,86,471,0,0.19,208,370,50,7
Lazar Marković,26,762566400,Premier League,2016/2017,Midfielder,Hull City,1012,402,610,Serbia,12,5,7,2,2,0,0,0,0,0,0,3,1,2,14,3,11,4,0,0.18,0,0.18,0.45,0,506,1.25,72,84,253,0,0.36,102,256,-1,8
Lee Cattermole,32,574905600,Premier League,2016/2017,Midfielder,Sunderland,640,228,412,England,8,3,5,0,0,0,0,0,0,0,0,0,0,0,13,6,7,4,0,0,0,0,0,0,0,1.83,49,80,160,0,0.56,276,280,-1,14
Lee Grant,37,412473600,Premier League,2016/2017,Goalkeeper,Stoke City,2520,1350,1170,England,28,15,13,0,0,0,0,0,0,0,0,9,6,3,32,10,22,1,0,0,0,0,0,0,0,1.14,79,90,2520,0,0.04,303,309,56,13
Leighton Baines,35,471571200,Premier League,2016/2017,Defender,Everton,2822,1486,1336,England,32,17,15,2,2,0,3,2,1,2,1,12,7,5,29,13,16,4,0,0.16,0.1,0.06,0.12,0,1411,0.92,97,88,706,941,0.13,206,139,35,8
Leon Britton,38,400978800,Premier League,2016/2017,Midfielder,Swansea City,1176,772,404,England,16,10,6,0,0,0,0,0,0,0,0,6,4,2,23,13,10,3,0,0,0,0,0,0,0,1.76,51,74,392,0,0.23,355,365,-1,15
Leroy Fer,30,631497600,Premier League,2016/2017,Midfielder,Swansea City,2404,1051,1353,Netherlands,34,13,14,6,4,2,2,1,1,0,0,6,4,2,45,18,27,9,0,0.3,0.07,0.22,0.34,0.13,401,1.68,53,71,267,1202,0.34,83,183,-1,3
Leroy Sané,24,821318400,Premier League,2016/2017,Midfielder,Manchester City,1787,1088,699,Germany,26,13,7,5,2,3,3,2,1,0,0,10,5,5,15,10,5,4,0,0.4,0.15,0.25,0.17,0.39,357,0.76,119,69,447,596,0.2,71,94,-1,6
Lewis Cook,23,854928000,Premier League,2016/2017,Midfielder,AFC Bournemouth,431,307,124,England,6,3,1,0,0,0,2,2,0,0,0,2,1,1,6,6,0,1,0,0.42,0.42,0,0,0,0,1.25,72,72,431,216,0.21,395,10,-1,23
Lewis Grabban,32,568944000,Premier League,2016/2017,Forward,AFC Bournemouth,57,23,34,England,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.58,1.58,0,0,0,0,1.58,57,19,0,57,0,-1,-1,-1,22
Lloyd Isgrove,27,726796800,Premier League,2016/2017,Midfielder,Southampton,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Loïc Rémy,33,536544000,Premier League,2016/2017,Forward,Crystal Palace,131,108,23,France,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2.06,44,26,0,0,0,-1,-1,-1,16
Loris Karius,27,740703600,Premier League,2016/2017,Goalkeeper,Liverpool,900,540,360,Germany,10,6,4,0,0,0,0,0,0,0,0,3,2,1,11,5,6,0,0,0,0,0,0,0,0,1.1,82,90,0,0,0,307,289,53,14
Lucas Leiva,33,537148800,Premier League,2016/2017,Midfielder,Liverpool,1103,629,474,Brazil,24,7,5,0,0,0,3,1,2,0,0,10,5,5,16,7,9,4,0,0.24,0.24,0,0,0,0,1.31,69,46,276,368,0.33,268,41,-1,15
Lucas Perez,32,589849200,Premier League,2016/2017,Forward,Arsenal,265,207,58,Spain,11,2,0,1,0,1,0,0,0,0,0,5,4,1,1,1,0,0,0,0.34,0,0.34,0,1.55,265,0.34,265,24,0,0,0,-1,-1,-1,12
Luciano Narsingh,30,653180400,Premier League,2016/2017,Forward,Swansea City,408,218,190,Netherlands,13,2,1,0,0,0,3,2,1,0,0,3,2,1,6,2,4,0,0,0.66,0.66,0,0,0,0,1.32,68,31,0,136,0,296,3,-1,26
Luis Hernández,31,608511600,Premier League,2016/2017,Defender,Leicester City,326,0,326,Spain,4,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,0,0,0,0,0,0,0,2.21,41,82,326,0,0.28,345,350,167,21
Luka Milivojević,29,670978800,Premier League,2016/2017,Midfielder,Crystal Palace,1227,622,605,Serbia,14,7,7,2,2,0,0,0,0,2,0,5,4,1,16,5,11,4,0,0.15,0,0.15,0.29,0,614,1.17,77,88,307,0,0.29,125,250,-1,9
Lukas Jutkiewicz,31,607042800,Premier League,2016/2017,Forward,Burnley,11,11,0,England,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,23
Luke Dreher,21,912124800,Premier League,2016/2017,Midfielder,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luke McGee,25,809996400,Premier League,2016/2017,Goalkeeper,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Luke Shaw,25,805503600,Premier League,2016/2017,Defender,Manchester United,691,365,326,England,11,5,4,0,0,0,1,0,1,0,0,5,2,3,6,3,3,1,0,0.13,0.13,0,0,0,0,0.78,115,63,691,691,0.13,371,113,23,29
Lynden Gooch,24,819763200,Premier League,2016/2017,Midfielder,Sunderland,362,153,209,USA,11,2,2,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,0,0,0,0,0,0,0,1.24,72,33,121,0,0.75,417,416,-1,24
Lys Mousset,24,823737600,Premier League,2016/2017,Forward,AFC Bournemouth,265,162,103,France,11,2,1,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0.68,133,24,0,0,0,-1,-1,-1,16
M'Baye Babacar Niang,25,787795200,Premier League,2016/2017,Forward,Watford,1254,661,593,France,16,8,7,2,2,0,2,2,0,0,0,3,3,0,27,12,15,2,0,0.29,0.14,0.14,0.27,0,627,1.94,46,78,627,627,0.14,136,97,-1,9
Maarten Stekelenburg,37,401497200,Premier League,2016/2017,Goalkeeper,Everton,1684,784,900,Netherlands,19,9,10,0,0,0,0,0,0,0,0,3,1,2,23,9,14,2,0,0,0,0,0,0,0,1.23,73,89,842,0,0.11,312,323,70,20
Maksymilian Stryjek,24,837644400,Premier League,2016/2017,Goalkeeper,Sunderland,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mamadou Sakho,30,634867200,Premier League,2016/2017,Defender,Crystal Palace,687,417,270,France,8,5,3,0,0,0,0,0,0,0,0,4,3,1,6,2,4,0,0,0,0,0,0,0,0,0.79,115,86,0,0,0,295,263,25,14
Mame Biram Diouf,32,566611200,Premier League,2016/2017,Forward,Stoke City,1382,498,884,Senegal,27,5,10,1,0,1,2,1,1,0,0,9,5,4,24,8,16,3,0,0.2,0.13,0.07,0,0.1,1382,1.56,58,51,461,691,0.2,193,106,-1,9
Manolo Gabbiadini,28,691113600,Premier League,2016/2017,Forward,Southampton,731,386,345,Italy,11,5,5,4,1,3,0,0,0,0,1,4,2,2,12,6,6,1,0,0.49,0,0.49,0.23,0.78,183,1.48,61,66,731,0,0.12,19,261,-1,5
Manuel Lanzini,27,729734400,Premier League,2016/2017,Midfielder,West Ham United,2715,1400,1315,Argentina,35,17,14,8,5,3,2,0,2,2,0,9,7,2,48,26,22,9,0,0.33,0.07,0.27,0.32,0.21,339,1.59,57,78,302,1358,0.3,61,182,-1,2
Marc Albrighton,30,627350400,Premier League,2016/2017,Midfielder,Leicester City,2424,1216,1208,England,33,14,15,2,1,1,6,4,2,0,0,8,6,2,44,15,29,5,0,0.3,0.22,0.07,0.07,0.07,1212,1.63,55,73,485,404,0.19,196,50,-1,8
Marc Muniesa,28,701654400,Premier League,2016/2017,Defender,Stoke City,647,287,360,Spain,10,3,4,1,1,0,0,0,0,0,0,6,4,2,7,1,6,2,0,0.14,0,0.14,0.31,0,647,0.97,92,65,324,0,0.28,129,342,40,11
Marc Pugh,33,544316400,Premier League,2016/2017,Midfielder,AFC Bournemouth,1333,678,655,England,21,8,8,2,2,0,2,1,1,0,0,6,3,3,22,10,12,1,0,0.27,0.14,0.14,0.27,0,667,1.49,61,63,1333,667,0.07,131,104,-1,8
Marc Wilson,33,556153200,Premier League,2016/2017,Defender,West Bromwich Albion,256,26,230,Republic of Ireland,4,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,6,3,0,0,0,0,0,0,0,2.46,37,64,85,0,1.05,-1,-1,-1,20
Marcin Ryszard Wasilewski,40,329353200,Premier League,2016/2017,Defender,Leicester City,90,90,0,Poland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,17
Marcos Alonso,29,662342400,Premier League,2016/2017,Defender,Chelsea,2694,1334,1360,Spain,31,15,15,6,3,3,3,2,1,0,0,15,7,8,16,9,7,2,0,0.3,0.1,0.2,0.2,0.2,449,0.53,168,87,1347,898,0.07,93,144,5,5
Marcus Browne,22,882403200,Premier League,2016/2017,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marcus Rashford,22,878256000,Premier League,2016/2017,Forward,Manchester United,1702,962,740,England,32,10,6,5,2,3,1,0,1,0,0,15,6,9,14,6,8,3,0,0.32,0.05,0.26,0.19,0.36,340,0.74,122,53,567,1702,0.16,66,215,-1,3
Mark Noble,33,547426800,Premier League,2016/2017,Midfielder,West Ham United,2399,1273,1126,England,30,15,14,3,2,1,0,0,0,1,1,9,7,2,38,17,21,10,0,0.11,0,0.11,0.14,0.08,800,1.43,63,80,240,0,0.38,157,389,-1,7
Marko Arnautović,31,608943600,Premier League,2016/2017,Forward,Stoke City,2725,1492,1233,Austria,32,18,14,6,3,3,5,5,0,0,1,9,7,2,42,19,23,10,1,0.36,0.17,0.2,0.18,0.22,454,1.39,65,85,248,545,0.36,94,77,-1,3
Marko Grujić,24,829350000,Premier League,2016/2017,Midfielder,Liverpool,38,25,13,Serbia,5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,38,0,2.37,-1,-1,-1,17
Markus Henriksen,28,712018800,Premier League,2016/2017,Midfielder,Hull City,633,278,355,Norway,15,3,3,0,0,0,0,0,0,0,0,1,0,1,12,5,7,1,0,0,0,0,0,0,0,1.71,53,42,633,0,0.14,300,305,-1,20
Marouane Fellaini,32,564537600,Premier League,2016/2017,Midfielder,Manchester United,1599,594,1005,Belgium,28,6,12,1,0,1,0,0,0,0,0,14,6,8,12,3,9,10,1,0.06,0,0.06,0,0.09,1599,0.68,133,57,145,0,0.62,207,373,-1,9
Marten de Roon,29,670204800,Premier League,2016/2017,Midfielder,Middlesbrough,2777,1392,1385,Netherlands,33,16,16,4,2,2,0,0,0,0,0,8,5,3,41,18,23,8,0,0.13,0,0.13,0.13,0.13,694,1.33,68,84,347,0,0.26,139,335,-1,2
Martín Cáceres,33,544748400,Premier League,2016/2017,Defender,Southampton,90,0,90,Uruguay,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,25
Martin Kelly,30,641170800,Premier League,2016/2017,Defender,Crystal Palace,2129,1029,1100,England,29,12,13,0,0,0,2,2,0,0,0,3,3,0,43,17,26,4,0,0.08,0.08,0,0,0,0,1.82,50,73,532,1065,0.17,364,166,153,28
Martin Olsson,32,579826800,Premier League,2016/2017,Defender,Swansea City,1253,616,637,Sweden,15,7,7,2,2,0,0,0,0,0,0,4,3,1,15,5,10,2,0,0.14,0,0.14,0.29,0,627,1.08,84,84,627,0,0.14,132,292,52,6
Mason Holgate,23,845938800,Premier League,2016/2017,Defender,Everton,1373,619,754,England,18,7,9,0,0,0,1,0,1,0,0,6,3,3,15,7,8,2,0,0.07,0.07,0,0,0,0,0.98,92,76,687,1373,0.13,314,188,41,22
Matěj Vydra,28,704674800,Premier League,2016/2017,Forward,Watford,2,2,0,Czech Republic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,22
Mateusz Hewelt,24,843433200,Premier League,2016/2017,Goalkeeper,Everton,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mathieu Debuchy,35,491353200,Premier League,2016/2017,Defender,Arsenal,16,16,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,15
Mathieu Flamini,36,447465600,Premier League,2016/2017,Midfielder,Crystal Palace,269,67,202,France,10,1,2,0,0,0,0,0,0,0,0,3,2,1,5,1,4,0,0,0,0,0,0,0,0,1.67,54,27,0,0,0,-1,-1,-1,21
Matt Macey,26,779065200,Premier League,2016/2017,Goalkeeper,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matt Phillips,29,668822400,Premier League,2016/2017,Midfielder,West Bromwich Albion,2193,1069,1124,Scotland,27,13,13,4,2,2,8,4,4,0,0,5,4,1,28,11,17,2,0,0.49,0.33,0.16,0.17,0.16,548,1.15,78,81,1097,274,0.08,116,17,-1,6
Matt Targett,25,811378800,Premier League,2016/2017,Defender,Southampton,374,284,90,England,5,4,1,0,0,0,0,0,0,0,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0.96,94,75,0,0,0,367,401,38,23
Matt Worthington,22,882403200,Premier League,2016/2017,Midfielder,AFC Bournemouth,16,0,16,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,26
Matteo Darmian,30,628560000,Premier League,2016/2017,Defender,Manchester United,1333,529,804,Italy,18,6,9,0,0,0,0,0,0,0,0,9,3,6,8,3,5,3,0,0,0,0,0,0,0,0.54,167,74,444,0,0.2,280,287,6,16
Mattew Willock,24,840495600,Premier League,2016/2017,Midfielder,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matthew Lowton,31,613350000,Premier League,2016/2017,Defender,Burnley,3240,1620,1620,England,36,18,18,0,0,0,2,1,1,0,0,9,5,4,48,17,31,9,0,0.06,0.06,0,0,0,0,1.33,68,90,360,1620,0.25,348,203,83,25
Matthew Pennington,25,781398000,Premier League,2016/2017,Defender,Everton,180,90,90,England,3,1,1,1,0,1,0,0,0,0,0,0,0,0,5,2,3,0,0,0.5,0,0.5,0,1,180,2.5,36,60,0,0,0,-1,-1,-1,15
